(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	0	0	5e-06	0.4	1.98681e-05	1.62475	0.000198127	0.0001	1.93342	1.47344	10	10	0.001
10	0	0	5e-06	0.4	2.0812e-05	1.60857	0.000219866	0.0001	1.73601	1.45877	10	10	0.001
10	0	0	5e-06	0.4	2.18007e-05	1.59041	0.000244802	0.0001	1.55274	1.4423	10	10	0.001
10	0	0	5e-06	0.4	2.28365e-05	1.57002	0.00027342	0.0001	1.3836	1.4238	10	10	0.001
10	0	0	5e-06	0.4	2.39214e-05	1.54716	0.000306228	0.0001	1.22859	1.40308	10	10	0.001
10	0	0	5e-06	0.4	2.50579e-05	1.52165	0.000343726	0.0001	1.08766	1.37995	10	10	0.001
10	0	0	5e-06	0.4	2.62484e-05	1.49335	0.00038636	0.0001	0.96066	1.35428	10	10	0.001
10	0	0	5e-06	0.4	2.74955e-05	1.46221	0.000434472	0.0001	0.847268	1.32605	10	10	0.001
10	0	0	5e-06	0.4	2.88017e-05	1.42832	0.00048825	0.0001	0.746964	1.29532	10	10	0.001
10	0	0	5e-06	0.4	3.01701e-05	1.39189	0.000547698	0.0001	0.659001	1.26228	10	10	0.001
10	0	0	5e-06	0.4	3.16035e-05	1.35323	0.000612624	0.0001	0.582427	1.22722	10	10	0.001
10	0	0	5e-06	0.4	3.31049e-05	1.31275	0.000682665	0.0001	0.516141	1.19051	10	10	0.001
10	0	0	5e-06	0.4	3.46777e-05	1.2709	0.000757332	0.0001	0.458969	1.15257	10	10	0.001
10	0	0	5e-06	0.4	3.63252e-05	1.22815	0.000836054	0.0001	0.409739	1.1138	10	10	0.001
10	0	0	5e-06	0.4	3.8051e-05	1.18493	0.000918234	0.0001	0.367338	1.0746	10	10	0.001
10	0	0	5e-06	0.4	3.98588e-05	1.14162	0.00100328	0.0001	0.330759	1.03533	10	10	0.001
10	0	0	5e-06	0.4	4.17525e-05	1.09857	0.00109063	0.0001	0.299113	0.99629	10	10	0.001
10	0	0	5e-06	0.4	4.37361e-05	1.05603	0.00117978	0.0001	0.271633	0.957718	10	10	0.001
10	0	0	5e-06	0.4	4.5814e-05	1.01424	0.00127026	0.0001	0.247673	0.919815	10	10	0.001
10	0	0	5e-06	0.4	4.79906e-05	0.973346	0.00136166	0.0001	0.226687	0.882733	10	10	0.001
10	0	0	5e-06	0.4	5.02706e-05	0.933487	0.0014536	0.0001	0.208222	0.846587	10	10	0.001
10	0	0	5e-06	0.4	5.26589e-05	0.894751	0.00154576	0.0001	0.191902	0.811459	10	10	0.001
10	0	0	5e-06	0.4	5.51607e-05	0.8572	0.00163784	0.0001	0.177414	0.777406	10	10	0.001
10	0	0	5e-06	0.4	5.77814e-05	0.820874	0.00172958	0.0001	0.164495	0.744463	10	10	0.001
10	0	0	5e-06	0.4	6.05266e-05	0.785793	0.00182075	0.0001	0.15293	0.712649	10	10	0.001
10	0	0	5e-06	0.4	6.34021e-05	0.751964	0.00191113	0.0001	0.142536	0.681971	10	10	0.001
10	0	0	5e-06	0.4	6.64143e-05	0.719384	0.00200053	0.0001	0.13316	0.652425	10	10	0.001
10	0	0	5e-06	0.4	6.95696e-05	0.688037	0.00208877	0.0001	0.124674	0.623997	10	10	0.001
10	0	0	5e-06	0.4	7.28749e-05	0.657906	0.00217571	0.0001	0.116967	0.596672	10	10	0.001
10	0	0	5e-06	0.4	7.63371e-05	0.628964	0.00226118	0.0001	0.109947	0.570425	10	10	0.001
10	0	0	5e-06	0.4	7.99638e-05	0.601184	0.00234506	0.0001	0.103535	0.545231	10	10	0.001
10	0	0	5e-06	0.4	8.37629e-05	0.574533	0.00242723	0.0001	0.0976627	0.521061	10	10	0.001
10	0	0	5e-06	0.4	8.77424e-05	0.548979	0.00250758	0.0001	0.0922703	0.497886	10	10	0.001
10	0	0	5e-06	0.4	9.1911e-05	0.524487	0.00258601	0.0001	0.0873072	0.475675	10	10	0.001
10	0	0	5e-06	0.4	9.62776e-05	0.501022	0.00266242	0.0001	0.082729	0.454394	10	10	0.001
10	0	0	5e-06	0.4	0.000100852	0.478549	0.00273675	0.0001	0.0784969	0.434013	10	10	0.001
10	0	0	5e-06	0.4	0.000105643	0.457032	0.00280891	0.0001	0.0745769	0.414499	10	10	0.001
10	0	0	5e-06	0.4	0.000110662	0.436436	0.00287884	0.0001	0.0709391	0.395821	10	10	0.001
10	0	0	5e-06	0.4	0.00011592	0.416727	0.00294649	0.0001	0.067557	0.377947	10	10	0.001
10	0	0	5e-06	0.4	0.000121427	0.397871	0.0030118	0.0001	0.0644072	0.360845	10	10	0.001
10	0	0	5e-06	0.4	0.000127196	0.379834	0.00307474	0.0001	0.0614688	0.344487	10	10	0.001
10	0	0	5e-06	0.4	0.000133239	0.362583	0.00313526	0.0001	0.0587233	0.328843	10	10	0.001
10	0	0	5e-06	0.4	0.000139569	0.346088	0.00319334	0.0001	0.0561539	0.313883	10	10	0.001
10	0	0	5e-06	0.4	0.0001462	0.330318	0.00324896	0.0001	0.0537458	0.299581	10	10	0.001
10	0	0	5e-06	0.4	0.000153146	0.315243	0.00330209	0.0001	0.0514854	0.285909	10	10	0.001
10	0	0	5e-06	0.4	0.000160422	0.300834	0.00335271	0.0001	0.0493607	0.272841	10	10	0.001
10	0	0	5e-06	0.4	0.000168043	0.287064	0.00340082	0.0001	0.0473608	0.260352	10	10	0.001
10	0	0	5e-06	0.4	0.000176027	0.273906	0.00344642	0.0001	0.0454756	0.248419	10	10	0.001
10	0	0	5e-06	0.4	0.00018439	0.261334	0.00348949	0.0001	0.0436961	0.237017	10	10	0.001
10	0	0	5e-06	0.4	0.00019315	0.249323	0.00353004	0.0001	0.0420141	0.226124	10	10	0.001
10	0	0	5e-06	0.4	0.000202326	0.23785	0.00356806	0.0001	0.0404222	0.215719	10	10	0.001
10	0	0	5e-06	0.4	0.000211939	0.226892	0.00360357	0.0001	0.0389135	0.20578	10	10	0.001
10	0	0	5e-06	0.4	0.000222008	0.216426	0.00363657	0.0001	0.0374817	0.196288	10	10	0.001
10	0	0	5e-06	0.4	0.000232555	0.206432	0.00366707	0.0001	0.0361211	0.187224	10	10	0.001
10	0	0	5e-06	0.4	0.000243604	0.196888	0.00369507	0.0001	0.0348265	0.178569	10	10	0.001
10	0	0	5e-06	0.4	0.000255177	0.187776	0.00372059	0.0001	0.0335931	0.170305	10	10	0.001
10	0	0	5e-06	0.4	0.000267301	0.179078	0.00374363	0.0001	0.0324164	0.162415	10	10	0.001
10	0	0	5e-06	0.4	0.00028	0.170773	0.00376421	0.0001	0.0312924	0.154884	10	10	0.001
