(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	10	0	5e-06	0.4	3.16035e-05	-0.000539844	-0.0001189648	2.51189e-05	0.000123945	0.00035753	10	10	0.001
10	10	0	5e-06	0.4	3.31049e-05	-0.000539851	-0.00011896650000000001	2.51189e-05	0.000123939	0.000357507	10	10	0.001
10	10	0	5e-06	0.4	3.46777e-05	-0.0005398590000000001	-0.00011896949999999999	2.51189e-05	0.000123932	0.000357483	10	10	0.001
10	10	0	5e-06	0.4	3.63252e-05	-0.000539868	-0.00011897069999999999	2.51189e-05	0.000123925	0.000357458	10	10	0.001
10	10	0	5e-06	0.4	3.8051e-05	-0.0005398759999999999	-0.00011897330000000001	2.51189e-05	0.000123918	0.000357431	10	10	0.001
10	10	0	5e-06	0.4	3.98588e-05	-0.000539886	-0.0001189752	2.51189e-05	0.00012391	0.000357403	10	10	0.001
10	10	0	5e-06	0.4	4.17525e-05	-0.0005398950000000001	-0.0001189784	2.51189e-05	0.000123901	0.000357374	10	10	0.001
10	10	0	5e-06	0.4	4.37361e-05	-0.0005399059999999999	-0.00011898090000000001	2.51189e-05	0.000123893	0.000357344	10	10	0.001
10	10	0	5e-06	0.4	4.5814e-05	-0.0005399160000000001	-0.0001189828	2.51189e-05	0.000123884	0.000357312	10	10	0.001
10	10	0	5e-06	0.4	4.79906e-05	-0.000539928	-0.0001189861	2.51189e-05	0.000123875	0.000357278	10	10	0.001
10	10	0	5e-06	0.4	5.02706e-05	-0.00053994	-0.00011898870000000001	2.51189e-05	0.000123865	0.000357243	10	10	0.001
10	10	0	5e-06	0.4	5.26589e-05	-0.0005399510000000001	-0.0001189918	2.51189e-05	0.000123854	0.000357206	10	10	0.001
10	10	0	5e-06	0.4	5.51607e-05	-0.000539964	-0.00011899530000000002	2.51189e-05	0.000123844	0.000357168	10	10	0.001
10	10	0	5e-06	0.4	5.77814e-05	-0.000539978	-0.0001189982	2.51189e-05	0.000123832	0.000357128	10	10	0.001
10	10	0	5e-06	0.4	6.05266e-05	-0.000539991	-0.0001190017	2.51189e-05	0.00012382	0.000357086	10	10	0.001
10	10	0	5e-06	0.4	6.34021e-05	-0.000540006	-0.0001190056	2.51189e-05	0.000123808	0.000357041	10	10	0.001
10	10	0	5e-06	0.4	6.64143e-05	-0.0005400209999999999	-0.00011900899999999998	2.51189e-05	0.000123795	0.000356995	10	10	0.001
10	10	0	5e-06	0.4	6.95696e-05	-0.000540037	-0.000119013	2.51189e-05	0.000123781	0.000356947	10	10	0.001
10	10	0	5e-06	0.4	7.28749e-05	-0.000540054	-0.00011901750000000001	2.51189e-05	0.000123767	0.000356896	10	10	0.001
10	10	0	5e-06	0.4	7.63371e-05	-0.000540072	-0.0001190216	2.51189e-05	0.000123752	0.000356843	10	10	0.001
10	10	0	5e-06	0.4	7.99638e-05	-0.00054009	-0.0001190264	2.51189e-05	0.000123737	0.000356787	10	10	0.001
10	10	0	5e-06	0.4	8.37629e-05	-0.00054011	-0.0001190308	2.51189e-05	0.00012372	0.000356729	10	10	0.001
10	10	0	5e-06	0.4	8.77424e-05	-0.00054013	-0.0001190358	2.51189e-05	0.000123703	0.000356668	10	10	0.001
10	10	0	5e-06	0.4	9.1911e-05	-0.00054015	-0.00011904160000000002	2.51189e-05	0.000123685	0.000356604	10	10	0.001
10	10	0	5e-06	0.4	9.62776e-05	-0.000540172	-0.0001190471	2.51189e-05	0.000123666	0.000356537	10	10	0.001
10	10	0	5e-06	0.4	0.000100852	-0.0005401949999999999	-0.0001190524	2.51189e-05	0.000123647	0.000356467	10	10	0.001
10	10	0	5e-06	0.4	0.000105643	-0.000540219	-0.0001190585	2.51189e-05	0.000123626	0.000356394	10	10	0.001
10	10	0	5e-06	0.4	0.000110662	-0.000540245	-0.00011906450000000002	2.51189e-05	0.000123605	0.000356317	10	10	0.001
10	10	0	5e-06	0.4	0.00011592	-0.0005402709999999999	-0.0001190714	2.51189e-05	0.000123582	0.000356237	10	10	0.001
10	10	0	5e-06	0.4	0.000121427	-0.000540298	-0.00011907819999999999	2.51189e-05	0.000123558	0.000356152	10	10	0.001
10	10	0	5e-06	0.4	0.000127196	-0.000540327	-0.000119085	2.51189e-05	0.000123534	0.000356064	10	10	0.001
10	10	0	5e-06	0.4	0.000133239	-0.000540357	-0.00011909270000000001	2.51189e-05	0.000123508	0.000355972	10	10	0.001
10	10	0	5e-06	0.4	0.000139569	-0.0005403890000000001	-0.0001191006	2.51189e-05	0.000123481	0.000355875	10	10	0.001
10	10	0	5e-06	0.4	0.0001462	-0.000540421	-0.0001191086	2.51189e-05	0.000123452	0.000355774	10	10	0.001
10	10	0	5e-06	0.4	0.000153146	-0.0005404559999999999	-0.00011911679999999999	2.51189e-05	0.000123422	0.000355668	10	10	0.001
10	10	0	5e-06	0.4	0.000160422	-0.0005404920000000001	-0.00011912620000000001	2.51189e-05	0.000123391	0.000355557	10	10	0.001
10	10	0	5e-06	0.4	0.000168043	-0.000540529	-0.0001191358	2.51189e-05	0.000123359	0.000355441	10	10	0.001
10	10	0	5e-06	0.4	0.000176027	-0.0005405690000000001	-0.0001191449	2.51189e-05	0.000123324	0.00035532	10	10	0.001
10	10	0	5e-06	0.4	0.00018439	-0.000540609	-0.0001191553	2.51189e-05	0.000123289	0.000355193	10	10	0.001
10	10	0	5e-06	0.4	0.00019315	-0.000540652	-0.0001191662	2.51189e-05	0.000123251	0.000355059	10	10	0.001
10	10	0	5e-06	0.4	0.000202326	-0.0005406969999999999	-0.00011917759999999999	2.51189e-05	0.000123212	0.00035492	10	10	0.001
10	10	0	5e-06	0.4	0.000211939	-0.000540744	-0.0001191886	2.51189e-05	0.000123171	0.000354774	10	10	0.001
10	10	0	5e-06	0.4	0.000222008	-0.0005407929999999999	-0.00011920129999999999	2.51189e-05	0.000123128	0.000354622	10	10	0.001
10	10	0	5e-06	0.4	0.000232555	-0.0005408429999999999	-0.0001192138	2.51189e-05	0.000123083	0.000354462	10	10	0.001
10	10	0	5e-06	0.4	0.000243604	-0.0005408959999999999	-0.0001192271	2.51189e-05	0.000123037	0.000354295	10	10	0.001
10	10	0	5e-06	0.4	0.000255177	-0.000540951	-0.00011924139999999999	2.51189e-05	0.000122987	0.00035412	10	10	0.001
10	10	0	5e-06	0.4	0.000267301	-0.000541009	-0.0001192556	2.51189e-05	0.000122936	0.000353936	10	10	0.001
10	10	0	5e-06	0.4	0.00028	-0.0005410689999999999	-0.000119271	2.51189e-05	0.000122882	0.000353745	10	10	0.001

10	10	0	5e-06	0.4	2.7e-06	-0.0005235050000000001	-0.0001152664	2.63027e-05	0.00012992	0.000374875	10	10	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.000523505	-0.0001152669	2.63027e-05	0.000129919	0.000374873	10	10	0.001
10	10	0	5e-06	0.4	2.96265e-06	-0.000523506	-0.00011526740000000001	2.63027e-05	0.000129919	0.00037487	10	10	0.001
10	10	0	5e-06	0.4	3.1034e-06	-0.0005235070000000001	-0.00011526699999999999	2.63027e-05	0.000129918	0.000374868	10	10	0.001
10	10	0	5e-06	0.4	3.25084e-06	-0.000523508	-0.0001152676	2.63027e-05	0.000129917	0.000374866	10	10	0.001
10	10	0	5e-06	0.4	3.40529e-06	-0.000523508	-0.00011526819999999998	2.63027e-05	0.000129917	0.000374863	10	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-0.00052351	-0.0001152678	2.63027e-05	0.000129916	0.000374861	10	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-0.000523511	-0.0001152685	2.63027e-05	0.000129915	0.000374858	10	10	0.001
10	10	0	5e-06	0.4	3.91406e-06	-0.0005235120000000001	-0.00011526820000000001	2.63027e-05	0.000129914	0.000374855	10	10	0.001
10	10	0	5e-06	0.4	4.10001e-06	-0.000523513	-0.00011526900000000001	2.63027e-05	0.000129913	0.000374852	10	10	0.001
10	10	0	5e-06	0.4	4.2948e-06	-0.0005235140000000001	-0.00011526869999999999	2.63027e-05	0.000129912	0.000374849	10	10	0.001
10	10	0	5e-06	0.4	4.49885e-06	-0.000523516	-0.0001152696	2.63027e-05	0.000129912	0.000374846	10	10	0.001
10	10	0	5e-06	0.4	4.71258e-06	-0.000523517	-0.00011526940000000001	2.63027e-05	0.000129911	0.000374842	10	10	0.001
10	10	0	5e-06	0.4	4.93648e-06	-0.0005235190000000001	-0.0001152703	2.63027e-05	0.00012991	0.000374838	10	10	0.001
10	10	0	5e-06	0.4	5.17101e-06	-0.00052352	-0.00011527019999999999	2.63027e-05	0.000129908	0.000374835	10	10	0.001
10	10	0	5e-06	0.4	5.41668e-06	-0.0005235210000000001	-0.00011527119999999999	2.63027e-05	0.000129907	0.000374831	10	10	0.001
10	10	0	5e-06	0.4	5.67402e-06	-0.000523523	-0.0001152712	2.63027e-05	0.000129906	0.000374827	10	10	0.001
10	10	0	5e-06	0.4	5.94359e-06	-0.0005235249999999999	-0.00011527129999999998	2.63027e-05	0.000129905	0.000374822	10	10	0.001
10	10	0	5e-06	0.4	6.22597e-06	-0.000523527	-0.00011527239999999999	2.63027e-05	0.000129904	0.000374818	10	10	0.001
10	10	0	5e-06	0.4	6.52176e-06	-0.0005235279999999999	-0.00011527259999999999	2.63027e-05	0.000129902	0.000374813	10	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.00052353	-0.00011527290000000001	2.63027e-05	0.000129901	0.000374808	10	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.000523532	-0.00011527319999999999	2.63027e-05	0.000129899	0.000374803	10	10	0.001
10	10	0	5e-06	0.4	7.49615e-06	-0.000523534	-0.00011527449999999999	2.63027e-05	0.000129898	0.000374797	10	10	0.001
10	10	0	5e-06	0.4	7.85229e-06	-0.000523537	-0.0001152749	2.63027e-05	0.000129896	0.000374791	10	10	0.001
10	10	0	5e-06	0.4	8.22535e-06	-0.000523539	-0.00011527539999999998	2.63027e-05	0.000129895	0.000374785	10	10	0.001
10	10	0	5e-06	0.4	8.61613e-06	-0.000523541	-0.000115276	2.63027e-05	0.000129893	0.000374779	10	10	0.001
10	10	0	5e-06	0.4	9.02548e-06	-0.000523544	-0.00011527660000000001	2.63027e-05	0.000129891	0.000374772	10	10	0.001
10	10	0	5e-06	0.4	9.45427e-06	-0.000523546	-0.0001152773	2.63027e-05	0.000129889	0.000374765	10	10	0.001
10	10	0	5e-06	0.4	9.90344e-06	-0.000523549	-0.00011527810000000001	2.63027e-05	0.000129887	0.000374758	10	10	0.001
10	10	0	5e-06	0.4	1.03739e-05	-0.000523553	-0.000115278	2.63027e-05	0.000129885	0.000374751	10	10	0.001
10	10	0	5e-06	0.4	1.08668e-05	-0.000523555	-0.00011527899999999999	2.63027e-05	0.000129883	0.000374743	10	10	0.001
10	10	0	5e-06	0.4	1.13831e-05	-0.000523559	-0.00011528	2.63027e-05	0.00012988	0.000374734	10	10	0.001
10	10	0	5e-06	0.4	1.19239e-05	-0.000523562	-0.00011528120000000001	2.63027e-05	0.000129878	0.000374726	10	10	0.001
10	10	0	5e-06	0.4	1.24904e-05	-0.0005235649999999999	-0.00011528140000000001	2.63027e-05	0.000129875	0.000374716	10	10	0.001
10	10	0	5e-06	0.4	1.30838e-05	-0.0005235699999999999	-0.00011528279999999999	2.63027e-05	0.000129873	0.000374707	10	10	0.001
10	10	0	5e-06	0.4	1.37054e-05	-0.0005235729999999999	-0.00011528330000000001	2.63027e-05	0.00012987	0.000374697	10	10	0.001
10	10	0	5e-06	0.4	1.43565e-05	-0.000523578	-0.0001152849	2.63027e-05	0.000129867	0.000374686	10	10	0.001
10	10	0	5e-06	0.4	1.50386e-05	-0.0005235820000000001	-0.00011528559999999999	2.63027e-05	0.000129864	0.000374675	10	10	0.001
10	10	0	5e-06	0.4	1.57531e-05	-0.000523586	-0.0001152864	2.63027e-05	0.00012986	0.000374664	10	10	0.001
10	10	0	5e-06	0.4	1.65015e-05	-0.000523591	-0.00011528740000000001	2.63027e-05	0.000129857	0.000374652	10	10	0.001
10	10	0	5e-06	0.4	1.72855e-05	-0.0005235959999999999	-0.0001152885	2.63027e-05	0.000129854	0.000374639	10	10	0.001
10	10	0	5e-06	0.4	1.81067e-05	-0.0005235999999999999	-0.0001152898	2.63027e-05	0.00012985	0.000374626	10	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	-0.000523606	-0.00011529119999999999	2.63027e-05	0.000129846	0.000374612	10	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-0.000523612	-0.0001152928	2.63027e-05	0.000129842	0.000374597	10	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-0.0005236169999999999	-0.00011529459999999999	2.63027e-05	0.000129838	0.000374582	10	10	0.001
10	10	0	5e-06	0.4	2.18007e-05	-0.000523624	-0.0001152955	2.63027e-05	0.000129833	0.000374566	10	10	0.001
10	10	0	5e-06	0.4	2.28365e-05	-0.0005236310000000001	-0.00011529759999999999	2.63027e-05	0.000129828	0.000374549	10	10	0.001
10	10	0	5e-06	0.4	2.39214e-05	-0.000523637	-0.000115299	2.63027e-05	0.000129823	0.000374532	10	10	0.001
10	10	0	5e-06	0.4	2.50579e-05	-0.000523644	-0.0001153005	2.63027e-05	0.000129818	0.000374513	10	10	0.001
10	10	0	5e-06	0.4	2.62484e-05	-0.000523651	-0.00011530220000000002	2.63027e-05	0.000129813	0.000374494	10	10	0.001
10	10	0	5e-06	0.4	2.74955e-05	-0.0005236590000000001	-0.00011530419999999999	2.63027e-05	0.000129807	0.000374474	10	10	0.001
10	10	0	5e-06	0.4	2.88017e-05	-0.000523668	-0.0001153064	2.63027e-05	0.000129801	0.000374453	10	10	0.001
10	10	0	5e-06	0.4	3.01701e-05	-0.000523676	-0.0001153088	2.63027e-05	0.000129795	0.000374431	10	10	0.001
10	10	0	5e-06	0.4	3.16035e-05	-0.0005236850000000001	-0.0001153105	2.63027e-05	0.000129789	0.000374408	10	10	0.001
10	10	0	5e-06	0.4	3.31049e-05	-0.000523694	-0.00011531249999999999	2.63027e-05	0.000129782	0.000374384	10	10	0.001
10	10	0	5e-06	0.4	3.46777e-05	-0.000523704	-0.0001153148	2.63027e-05	0.000129775	0.000374358	10	10	0.001
10	10	0	5e-06	0.4	3.63252e-05	-0.000523714	-0.0001153173	2.63027e-05	0.000129767	0.000374332	10	10	0.001
10	10	0	5e-06	0.4	3.8051e-05	-0.000523725	-0.00011532019999999999	2.63027e-05	0.000129759	0.000374304	10	10	0.001
10	10	0	5e-06	0.4	3.98588e-05	-0.0005237359999999999	-0.00011532340000000001	2.63027e-05	0.000129751	0.000374275	10	10	0.001
10	10	0	5e-06	0.4	4.17525e-05	-0.0005237480000000001	-0.0001153259	2.63027e-05	0.000129743	0.000374244	10	10	0.001
10	10	0	5e-06	0.4	4.37361e-05	-0.0005237600000000001	-0.00011532880000000002	2.63027e-05	0.000129734	0.000374212	10	10	0.001
10	10	0	5e-06	0.4	4.5814e-05	-0.000523773	-0.00011533199999999999	2.63027e-05	0.000129724	0.000374179	10	10	0.001
10	10	0	5e-06	0.4	4.79906e-05	-0.000523787	-0.00011533569999999999	2.63027e-05	0.000129714	0.000374144	10	10	0.001
10	10	0	5e-06	0.4	5.02706e-05	-0.000523801	-0.0001153388	2.63027e-05	0.000129704	0.000374107	10	10	0.001
10	10	0	5e-06	0.4	5.26589e-05	-0.0005238160000000001	-0.0001153422	2.63027e-05	0.000129693	0.000374068	10	10	0.001
10	10	0	5e-06	0.4	5.51607e-05	-0.000523831	-0.0001153462	2.63027e-05	0.000129682	0.000374028	10	10	0.001
10	10	0	5e-06	0.4	5.77814e-05	-0.0005238479999999999	-0.0001153496	2.63027e-05	0.00012967	0.000373986	10	10	0.001
10	10	0	5e-06	0.4	6.05266e-05	-0.000523864	-0.00011535449999999999	2.63027e-05	0.000129658	0.000373942	10	10	0.001
10	10	0	5e-06	0.4	6.34021e-05	-0.000523882	-0.0001153579	2.63027e-05	0.000129645	0.000373895	10	10	0.001
10	10	0	5e-06	0.4	6.64143e-05	-0.000523901	-0.00011536289999999999	2.63027e-05	0.000129631	0.000373847	10	10	0.001
10	10	0	5e-06	0.4	6.95696e-05	-0.00052392	-0.00011536740000000001	2.63027e-05	0.000129617	0.000373796	10	10	0.001
10	10	0	5e-06	0.4	7.28749e-05	-0.0005239400000000001	-0.00011537249999999999	2.63027e-05	0.000129602	0.000373743	10	10	0.001
10	10	0	5e-06	0.4	7.63371e-05	-0.000523962	-0.0001153782	2.63027e-05	0.000129586	0.000373687	10	10	0.001
10	10	0	5e-06	0.4	7.99638e-05	-0.000523984	-0.00011538359999999999	2.63027e-05	0.00012957	0.000373629	10	10	0.001
10	10	0	5e-06	0.4	8.37629e-05	-0.0005240069999999999	-0.0001153886	2.63027e-05	0.000129553	0.000373568	10	10	0.001
10	10	0	5e-06	0.4	8.77424e-05	-0.000524032	-0.0001153944	2.63027e-05	0.000129535	0.000373504	10	10	0.001
10	10	0	5e-06	0.4	9.1911e-05	-0.0005240570000000001	-0.00011540090000000001	2.63027e-05	0.000129516	0.000373437	10	10	0.001
10	10	0	5e-06	0.4	9.62776e-05	-0.000524084	-0.0001154072	2.63027e-05	0.000129496	0.000373367	10	10	0.001
10	10	0	5e-06	0.4	0.000100852	-0.000524112	-0.00011541429999999998	2.63027e-05	0.000129476	0.000373294	10	10	0.001
10	10	0	5e-06	0.4	0.000105643	-0.000524141	-0.00011542119999999999	2.63027e-05	0.000129454	0.000373217	10	10	0.001
10	10	0	5e-06	0.4	0.000110662	-0.0005241719999999999	-0.00011542909999999999	2.63027e-05	0.000129432	0.000373137	10	10	0.001
10	10	0	5e-06	0.4	0.00011592	-0.0005242039999999999	-0.0001154369	2.63027e-05	0.000129408	0.000373052	10	10	0.001
10	10	0	5e-06	0.4	0.000121427	-0.0005242369999999999	-0.0001154446	2.63027e-05	0.000129383	0.000372964	10	10	0.001
10	10	0	5e-06	0.4	0.000127196	-0.000524272	-0.0001154534	2.63027e-05	0.000129357	0.000372872	10	10	0.001
10	10	0	5e-06	0.4	0.000133239	-0.0005243089999999999	-0.00011546230000000001	2.63027e-05	0.00012933	0.000372775	10	10	0.001
10	10	0	5e-06	0.4	0.000139569	-0.000524347	-0.00011547119999999999	2.63027e-05	0.000129302	0.000372674	10	10	0.001
10	10	0	5e-06	0.4	0.0001462	-0.000524387	-0.00011548139999999999	2.63027e-05	0.000129272	0.000372568	10	10	0.001
10	10	0	5e-06	0.4	0.000153146	-0.0005244290000000001	-0.00011549169999999999	2.63027e-05	0.000129241	0.000372457	10	10	0.001
10	10	0	5e-06	0.4	0.000160422	-0.000524473	-0.00011550240000000001	2.63027e-05	0.000129208	0.000372341	10	10	0.001
10	10	0	5e-06	0.4	0.000168043	-0.0005245180000000001	-0.0001155134	2.63027e-05	0.000129174	0.000372219	10	10	0.001
10	10	0	5e-06	0.4	0.000176027	-0.000524567	-0.00011552479999999999	2.63027e-05	0.000129138	0.000372092	10	10	0.001
10	10	0	5e-06	0.4	0.00018439	-0.000524617	-0.00011553660000000001	2.63027e-05	0.000129101	0.000371959	10	10	0.001
10	10	0	5e-06	0.4	0.00019315	-0.000524668	-0.00011555	2.63027e-05	0.000129062	0.000371819	10	10	0.001
10	10	0	5e-06	0.4	0.000202326	-0.000524723	-0.0001155631	2.63027e-05	0.000129021	0.000371673	10	10	0.001
10	10	0	5e-06	0.4	0.000211939	-0.000524781	-0.0001155768	2.63027e-05	0.000128978	0.00037152	10	10	0.001
10	10	0	5e-06	0.4	0.000222008	-0.00052484	-0.00011559120000000001	2.63027e-05	0.000128933	0.00037136	10	10	0.001
10	10	0	5e-06	0.4	0.000232555	-0.000524903	-0.00011560650000000001	2.63027e-05	0.000128886	0.000371193	10	10	0.001
10	10	0	5e-06	0.4	0.000243604	-0.000524967	-0.0001156227	2.63027e-05	0.000128837	0.000371018	10	10	0.001
10	10	0	5e-06	0.4	0.000255177	-0.0005250350000000001	-0.00011563889999999999	2.63027e-05	0.000128785	0.000370835	10	10	0.001
10	10	0	5e-06	0.4	0.000267301	-0.000525106	-0.00011565630000000001	2.63027e-05	0.000128731	0.000370643	10	10	0.001
10	10	0	5e-06	0.4	0.00028	-0.00052518	-0.0001156748	2.63027e-05	0.000128675	0.000370442	10	10	0.001

10	10	0	5e-06	0.4	2.7e-06	-0.000506346	-0.00011139449999999999	2.75423e-05	0.000136045	0.000392572	10	10	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.000506347	-0.00011139499999999999	2.75423e-05	0.000136044	0.00039257	10	10	0.001
10	10	0	5e-06	0.4	2.96265e-06	-0.000506348	-0.00011139559999999999	2.75423e-05	0.000136043	0.000392568	10	10	0.001
10	10	0	5e-06	0.4	3.1034e-06	-0.00050635	-0.00011139510000000001	2.75423e-05	0.000136043	0.000392565	10	10	0.001
10	10	0	5e-06	0.4	3.25084e-06	-0.00050635	-0.0001113958	2.75423e-05	0.000136042	0.000392563	10	10	0.001
10	10	0	5e-06	0.4	3.40529e-06	-0.0005063509999999999	-0.0001113964	2.75423e-05	0.000136041	0.00039256	10	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-0.000506353	-0.00011139610000000001	2.75423e-05	0.000136041	0.000392558	10	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-0.0005063540000000001	-0.00011139680000000002	2.75423e-05	0.00013604	0.000392555	10	10	0.001
10	10	0	5e-06	0.4	3.91406e-06	-0.000506356	-0.0001113965	2.75423e-05	0.000136039	0.000392552	10	10	0.001
10	10	0	5e-06	0.4	4.10001e-06	-0.000506357	-0.0001113973	2.75423e-05	0.000136038	0.000392549	10	10	0.001
10	10	0	5e-06	0.4	4.2948e-06	-0.000506358	-0.0001113981	2.75423e-05	0.000136037	0.000392545	10	10	0.001
10	10	0	5e-06	0.4	4.49885e-06	-0.00050636	-0.000111398	2.75423e-05	0.000136036	0.000392542	10	10	0.001
10	10	0	5e-06	0.4	4.71258e-06	-0.000506362	-0.0001113989	2.75423e-05	0.000136035	0.000392538	10	10	0.001
10	10	0	5e-06	0.4	4.93648e-06	-0.000506363	-0.0001113988	2.75423e-05	0.000136034	0.000392534	10	10	0.001
10	10	0	5e-06	0.4	5.17101e-06	-0.0005063649999999999	-0.00011139880000000001	2.75423e-05	0.000136033	0.00039253	10	10	0.001
10	10	0	5e-06	0.4	5.41668e-06	-0.000506367	-0.00011139980000000001	2.75423e-05	0.000136032	0.000392526	10	10	0.001
10	10	0	5e-06	0.4	5.67402e-06	-0.000506369	-0.00011139989999999999	2.75423e-05	0.000136031	0.000392522	10	10	0.001
10	10	0	5e-06	0.4	5.94359e-06	-0.000506371	-0.00011140099999999999	2.75423e-05	0.000136029	0.000392517	10	10	0.001
10	10	0	5e-06	0.4	6.22597e-06	-0.0005063730000000001	-0.0001114012	2.75423e-05	0.000136028	0.000392513	10	10	0.001
10	10	0	5e-06	0.4	6.52176e-06	-0.000506374	-0.00011140140000000001	2.75423e-05	0.000136027	0.000392508	10	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.000506377	-0.0001114017	2.75423e-05	0.000136025	0.000392502	10	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.0005063789999999999	-0.00011140299999999999	2.75423e-05	0.000136024	0.000392497	10	10	0.001
10	10	0	5e-06	0.4	7.49615e-06	-0.000506382	-0.00011140350000000001	2.75423e-05	0.000136022	0.000392491	10	10	0.001
10	10	0	5e-06	0.4	7.85229e-06	-0.0005063839999999999	-0.00011140399999999999	2.75423e-05	0.00013602	0.000392485	10	10	0.001
10	10	0	5e-06	0.4	8.22535e-06	-0.0005063870000000001	-0.0001114045	2.75423e-05	0.000136018	0.000392479	10	10	0.001
10	10	0	5e-06	0.4	8.61613e-06	-0.000506391	-0.00011140509999999999	2.75423e-05	0.000136017	0.000392472	10	10	0.001
10	10	0	5e-06	0.4	9.02548e-06	-0.000506393	-0.0001114058	2.75423e-05	0.000136015	0.000392465	10	10	0.001
10	10	0	5e-06	0.4	9.45427e-06	-0.000506396	-0.00011140660000000001	2.75423e-05	0.000136013	0.000392458	10	10	0.001
10	10	0	5e-06	0.4	9.90344e-06	-0.0005064	-0.0001114075	2.75423e-05	0.00013601	0.00039245	10	10	0.001
10	10	0	5e-06	0.4	1.03739e-05	-0.0005064030000000001	-0.00011140850000000001	2.75423e-05	0.000136008	0.000392442	10	10	0.001
10	10	0	5e-06	0.4	1.08668e-05	-0.000506407	-0.00011140949999999998	2.75423e-05	0.000136006	0.000392434	10	10	0.001
10	10	0	5e-06	0.4	1.13831e-05	-0.0005064099999999999	-0.00011140970000000001	2.75423e-05	0.000136003	0.000392425	10	10	0.001
10	10	0	5e-06	0.4	1.19239e-05	-0.000506414	-0.0001114109	2.75423e-05	0.000136001	0.000392416	10	10	0.001
10	10	0	5e-06	0.4	1.24904e-05	-0.0005064189999999999	-0.0001114123	2.75423e-05	0.000135998	0.000392406	10	10	0.001
10	10	0	5e-06	0.4	1.30838e-05	-0.000506423	-0.0001114128	2.75423e-05	0.000135995	0.000392396	10	10	0.001
10	10	0	5e-06	0.4	1.37054e-05	-0.000506428	-0.00011141439999999999	2.75423e-05	0.000135992	0.000392386	10	10	0.001
10	10	0	5e-06	0.4	1.43565e-05	-0.0005064329999999999	-0.00011141510000000001	2.75423e-05	0.000135989	0.000392375	10	10	0.001
10	10	0	5e-06	0.4	1.50386e-05	-0.000506437	-0.0001114169	2.75423e-05	0.000135986	0.000392363	10	10	0.001
10	10	0	5e-06	0.4	1.57531e-05	-0.000506443	-0.00011141789999999999	2.75423e-05	0.000135983	0.000392351	10	10	0.001
10	10	0	5e-06	0.4	1.65015e-05	-0.0005064480000000001	-0.00011141900000000001	2.75423e-05	0.000135979	0.000392339	10	10	0.001
10	10	0	5e-06	0.4	1.72855e-05	-0.000506454	-0.00011142030000000001	2.75423e-05	0.000135975	0.000392325	10	10	0.001
10	10	0	5e-06	0.4	1.81067e-05	-0.00050646	-0.0001114217	2.75423e-05	0.000135972	0.000392311	10	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	-0.000506467	-0.0001114233	2.75423e-05	0.000135967	0.000392297	10	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-0.000506472	-0.000111425	2.75423e-05	0.000135963	0.000392282	10	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-0.00050648	-0.00011142699999999999	2.75423e-05	0.000135959	0.000392266	10	10	0.001
10	10	0	5e-06	0.4	2.18007e-05	-0.000506488	-0.0001114281	2.75423e-05	0.000135954	0.000392249	10	10	0.001
10	10	0	5e-06	0.4	2.28365e-05	-0.000506495	-0.0001114304	2.75423e-05	0.000135949	0.000392231	10	10	0.001
10	10	0	5e-06	0.4	2.39214e-05	-0.0005065029999999999	-0.0001114319	2.75423e-05	0.000135944	0.000392213	10	10	0.001
10	10	0	5e-06	0.4	2.50579e-05	-0.0005065110000000001	-0.00011143370000000001	2.75423e-05	0.000135939	0.000392194	10	10	0.001
10	10	0	5e-06	0.4	2.62484e-05	-0.000506519	-0.0001114366	2.75423e-05	0.000135933	0.000392174	10	10	0.001
10	10	0	5e-06	0.4	2.74955e-05	-0.000506529	-0.00011143880000000001	2.75423e-05	0.000135927	0.000392153	10	10	0.001
10	10	0	5e-06	0.4	2.88017e-05	-0.000506538	-0.0001114402	2.75423e-05	0.000135921	0.000392131	10	10	0.001
10	10	0	5e-06	0.4	3.01701e-05	-0.000506549	-0.0001114429	2.75423e-05	0.000135914	0.000392107	10	10	0.001
10	10	0	5e-06	0.4	3.16035e-05	-0.000506559	-0.00011144589999999998	2.75423e-05	0.000135907	0.000392083	10	10	0.001
