(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
10	10	0	5e-06	0.4	6.52176e-06	-0.6061325000000001	0.00169037677	0.000758578	0.0037806	0.00966524	10	0.001
10	10	0	5e-06	0.4	6.52176e-06	-0.6056836	0.0017424181799999998	0.000794328	0.00396054	0.0101141	10	0.001
10	10	0	5e-06	0.4	6.52176e-06	-0.6052088	0.0017950426500000002	0.000831764	0.00414913	0.0105837	10	0.001
10	10	0	5e-06	0.4	6.52176e-06	-0.6047093	0.00184820051	0.000870964	0.0043468	0.0110748	10	0.001
10	10	0	5e-06	0.4	6.52176e-06	-0.6041827999999999	0.0019018120599999999	0.000912011	0.00455399	0.0115887	10	0.001
10	10	0	5e-06	0.4	6.52176e-06	-0.6036281	0.00195581759	0.000954993	0.00477118	0.0121261	10	0.001
10	10	0	5e-06	0.4	6.52176e-06	-0.6030441999999999	0.00201011739	0.001	0.00499885	0.0126884	10	0.001

10	10	0	5e-06	0.4	6.8316e-06	-0.462564017	-0.000566488	1e-05	4.93763e-05	0.000129682	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.47228828	-0.0005213159	1.04713e-05	5.17037e-05	0.000135792	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.48153022599999995	-0.0004790901	1.09648e-05	5.41407e-05	0.00014219	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.49027484	-0.0004397186	1.14815e-05	5.66927e-05	0.000148889	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.498515107	-0.0004030837	1.20226e-05	5.93649e-05	0.000155903	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.5062530080000001	-0.000369044	1.25893e-05	6.21631e-05	0.000163248	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.513497529	-0.0003374447	1.31826e-05	6.50932e-05	0.000170939	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.52026265	-0.000308119	1.38038e-05	6.81615e-05	0.000178992	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.526568353	-0.0002808986	1.44544e-05	7.13745e-05	0.000187424	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.532435619	-0.0002556134	1.51356e-05	7.47389e-05	0.000196253	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.537889426	-0.00023209900000000002	1.58489e-05	7.82619e-05	0.000205498	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.5429537529999999	-0.00021019460000000002	1.65959e-05	8.1951e-05	0.000215178	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.5476555769999999	-0.0001897515	1.7378e-05	8.58141e-05	0.000225314	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.552018876	-0.00017062769999999999	1.8197e-05	8.98593e-05	0.000235927	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.5560686229999999	-0.0001526907	1.90546e-05	9.40952e-05	0.000247039	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.5598277939999999	-0.0001358183	1.99526e-05	9.85309e-05	0.000258675	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.5633193609999999	-0.00011989859999999998	2.0893e-05	0.000103176	0.000270859	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.566562295	-0.0001048296	2.18776e-05	0.00010804	0.000283616	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.569577568	-9.051429999999999e-05	2.29087e-05	0.000113133	0.000296973	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.572382147	-7.6869e-05	2.39883e-05	0.000118466	0.00031096	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.5749920009999999	-6.381309999999999e-05	2.51189e-05	0.000124051	0.000325604	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.577424095	-5.1275499999999994e-05	2.63027e-05	0.000129899	0.000340937	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.579690393	-3.9188900000000014e-05	2.75423e-05	0.000136023	0.000356992	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.581804859	-2.7492699999999995e-05	2.88403e-05	0.000142436	0.000373803	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.583778452	-1.6131e-05	3.01995e-05	0.000149151	0.000391404	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.585622132	-5.051999999999992e-06	3.16228e-05	0.000156183	0.000409834	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.587345857	5.7920000000000015e-06	3.31131e-05	0.000163547	0.00042913	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.588958581	1.6445199999999996e-05	3.46737e-05	0.000171258	0.000449334	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.590467257	2.6949800000000004e-05	3.63078e-05	0.000179333	0.000470488	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.591880836	3.7342900000000005e-05	3.80189e-05	0.000187789	0.000492637	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.593205267	4.7662999999999994e-05	3.98107e-05	0.000196643	0.000515828	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.5944464949999999	5.7943100000000004e-05	4.16869e-05	0.000205916	0.000540109	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.595611465	6.82161e-05	4.36516e-05	0.000215625	0.000565531	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.596704118	7.851289999999999e-05	4.57088e-05	0.000225793	0.000592149	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.597730391	8.886390000000001e-05	4.7863e-05	0.000236441	0.000620018	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.5986932189999999	9.929750000000002e-05	5.01187e-05	0.000247591	0.000649196	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.599598536	0.000109842	5.24807e-05	0.000259267	0.000679746	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.600448271	0.0001205225	5.49541e-05	0.000271494	0.000711731	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6012463480000001	0.0001313655	5.7544e-05	0.000284298	0.000745219	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6019966919999999	0.000142397	6.0256e-05	0.000297707	0.00078028	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.602701219	0.00015364270000000003	6.30957e-05	0.000311748	0.000816987	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.603363847	0.0001651245	6.60693e-05	0.000326453	0.000855418	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.603985484	0.0001768697	6.91831e-05	0.000341851	0.000895654	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60456904	0.0001889008	7.24436e-05	0.000357976	0.000937778	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60511641	0.00020124139999999998	7.58578e-05	0.000374863	0.00098188	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60563051	0.00021391500000000001	7.94328e-05	0.000392547	0.00102805	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60611221	0.0002269463	8.31764e-05	0.000411066	0.00107639	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60656342	0.00024035740000000002	8.70964e-05	0.00043046	0.00112699	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60698501	0.0002541731	9.12011e-05	0.00045077	0.00117997	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60737986	0.0002684159	9.54993e-05	0.000472039	0.00123543	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60774784	0.0002831107	0.0001	0.000494313	0.00129349	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60809082	0.0002982803	0.000104713	0.00051764	0.00135428	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60840967	0.0003139479	0.000109648	0.000542069	0.00141791	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60870622	0.0003301386	0.000114815	0.000567652	0.00148452	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6089793400000001	0.0003468752	0.000120226	0.000594444	0.00155425	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6092328499999999	0.0003641822	0.000125893	0.000622503	0.00162725	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6094646	0.000382083	0.000131826	0.000651889	0.00170366	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60967741	0.00040060270000000003	0.000138038	0.000682664	0.00178365	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60987109	0.0004197641	0.000144544	0.000714894	0.00186738	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61004645	0.0004395921	0.000151356	0.00074865	0.00195503	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6102043	0.0004601101	0.000158489	0.000784002	0.00204677	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61034442	0.0004813426	0.000165959	0.000821026	0.00214281	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61046759	0.0005033118	0.00017378	0.000859803	0.00224333	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6105735800000001	0.0005260429	0.00018197	0.000900416	0.00234854	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61066416	0.0005495569000000001	0.000190546	0.000942952	0.00245867	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61073908	0.0005738774999999999	0.000199526	0.000987501	0.00257393	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61079806	0.0005990277	0.00020893	0.00103416	0.00269458	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61084084	0.0006250281000000001	0.000218776	0.00108303	0.00282084	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61086913	0.0006518992999999999	0.000229087	0.00113422	0.002953	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61088263	0.0006796637	0.000239883	0.00118783	0.00309131	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61088103	0.0007083377	0.000251189	0.00124399	0.00323607	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61086399	0.0007379418	0.000263027	0.00130281	0.00338757	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6108321800000001	0.0007684931	0.000275423	0.00136441	0.00354611	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61078625	0.00080000684	0.000288403	0.00142895	0.00371203	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6107248000000001	0.00083249814	0.000301995	0.00149654	0.00388567	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6106484600000001	0.0008659790499999999	0.000316228	0.00156735	0.00406737	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61055681	0.00090046158	0.000331131	0.00164152	0.00425752	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61044943	0.00093595469	0.000346737	0.00171922	0.0044565	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6103278599999999	0.00097246627	0.000363078	0.00180061	0.0046647	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.61018965	0.00100999919	0.000380189	0.00188587	0.00488257	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6100353000000001	0.00104856224	0.000398107	0.00197518	0.00511054	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6098652999999999	0.00108815021	0.000416869	0.00206875	0.00534907	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6096791199999999	0.0011287538100000002	0.000436516	0.00216678	0.00559866	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6094761999999999	0.00117038374	0.000457088	0.00226948	0.00585979	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60925496	0.0012130206600000002	0.00047863	0.00237707	0.00613301	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60901678	0.00125664518	0.000501187	0.0024898	0.00641887	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60876003	0.0013012579100000002	0.000524807	0.0026079	0.00671795	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60848504	0.0013468293999999998	0.000549541	0.00273165	0.00703085	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60819112	0.00139334019	0.00057544	0.00286131	0.0073582	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6078775200000001	0.00144075077	0.00060256	0.00299717	0.00770066	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6075435	0.00148904165	0.000630957	0.00313953	0.00805894	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60718726	0.00153818327	0.000660693	0.00328871	0.00843374	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6068109500000001	0.0015881160599999999	0.000691831	0.00344504	0.00882583	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6064107	0.00163880045	0.000724436	0.00360887	0.00923601	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6059886	0.00169019683	0.000758578	0.00378056	0.00966509	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6055417000000001	0.00174224557	0.000794328	0.0039605	0.0101139	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.60507	0.00179487704	0.000831764	0.00414909	0.0105835	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6045715	0.0018480415599999999	0.000870964	0.00434675	0.0110747	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.604047	0.00190166947	0.000912011	0.00455394	0.0115885	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6034944	0.00195567106	0.000954993	0.00477113	0.0121259	10	0.001
10	10	0	5e-06	0.4	6.8316e-06	-0.6029125	0.00200997664	0.001	0.00499879	0.0126882	10	0.001

10	10	0	5e-06	0.4	7.15617e-06	-0.45225901900000004	-0.0006135005	1e-05	4.93757e-05	0.000129681	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.46244128199999995	-0.0005652354	1.04713e-05	5.17031e-05	0.00013579	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.472166229	-0.0005199727	1.09648e-05	5.41401e-05	0.000142188	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.481407843	-0.00047765310000000006	1.14815e-05	5.6692e-05	0.000148887	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.49015310900000003	-0.00043818629999999996	1.20226e-05	5.93642e-05	0.000155901	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.498394011	-0.0004014526	1.25893e-05	6.21624e-05	0.000163246	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.506132532	-0.00036731139999999997	1.31826e-05	6.50925e-05	0.000170936	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.513376653	-0.0003356066	1.38038e-05	6.81607e-05	0.000178989	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.520143356	-0.0003061743	1.44544e-05	7.13736e-05	0.000187421	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.5264486220000001	-0.00027884219999999997	1.51356e-05	7.4738e-05	0.00019625	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.532316429	-0.0002534437	1.58489e-05	7.82609e-05	0.000205495	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.537770756	-0.00022981040000000002	1.65959e-05	8.195e-05	0.000215175	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.542835581	-0.00020778539999999996	1.7378e-05	8.5813e-05	0.00022531	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.54753688	-0.00018721649999999999	1.8197e-05	8.98582e-05	0.000235923	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.551900627	-0.0001679617	1.90546e-05	9.40941e-05	0.000247036	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.5559507979999999	-0.00014988920000000001	1.99526e-05	9.85297e-05	0.000258671	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.5597093649999999	-0.0001328766	2.0893e-05	0.000103174	0.000270855	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.5632003	-0.0001168117	2.18776e-05	0.000108038	0.000283612	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.566443573	-0.00010159040000000001	2.29087e-05	0.000113131	0.000296969	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.569458152	-8.711909999999998e-05	2.39883e-05	0.000118465	0.000310955	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.5722620060000001	-7.33103e-05	2.51189e-05	0.000124049	0.000325599	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.5748721	-6.0083699999999995e-05	2.63027e-05	0.000129898	0.000340932	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.577303399	-4.7369200000000014e-05	2.75423e-05	0.000136022	0.000356987	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.579569865	-3.509809999999999e-05	2.88403e-05	0.000142434	0.000373797	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.5816834580000001	-2.320950000000001e-05	3.01995e-05	0.00014915	0.000391398	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.5836561389999999	-1.1647999999999994e-05	3.16228e-05	0.000156182	0.000409828	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.5854988640000001	-3.6000000000000333e-07	3.31131e-05	0.000163545	0.000429124	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.587221588	1.0700999999999991e-05	3.46737e-05	0.000171256	0.000449327	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.588833264	2.1579399999999992e-05	3.63078e-05	0.000179331	0.000470481	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.590340844	3.23184e-05	3.80189e-05	0.000187786	0.00049263	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.591753275	4.295770000000001e-05	3.98107e-05	0.000196641	0.00051582	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.593076504	5.3532800000000004e-05	4.16869e-05	0.000205913	0.000540101	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.5943174750000001	6.407880000000001e-05	4.36516e-05	0.000215623	0.000565523	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.595481127	7.462859999999999e-05	4.57088e-05	0.00022579	0.00059214	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.596572401	8.521410000000001e-05	4.7863e-05	0.000236438	0.000620009	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.59759723	9.586550000000001e-05	5.01187e-05	0.000247588	0.000649187	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.598558548	0.0001066116	5.24807e-05	0.000259264	0.000679736	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.599462282	0.0001174805	5.49541e-05	0.000271491	0.000711721	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.600310361	0.0001284992	5.7544e-05	0.000284295	0.000745208	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.601106704	0.0001396954	6.0256e-05	0.000297703	0.000780268	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.601855233	0.00015109299999999998	6.30957e-05	0.000311745	0.000816975	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.602558861	0.0001627177	6.60693e-05	0.000326449	0.000855406	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.603218499	0.00017459650000000001	6.91831e-05	0.000341847	0.000895641	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60383805	0.0001867516	7.24436e-05	0.000357972	0.000937764	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60441943	0.0001992095	7.58578e-05	0.000374859	0.000981865	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6049655300000001	0.00021199300000000003	7.94328e-05	0.000392543	0.00102804	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60547623	0.0002251273	8.31764e-05	0.000411062	0.00107637	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60595544	0.0002386353	8.70964e-05	0.000430455	0.00112698	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6064040300000001	0.00025254199999999997	9.12011e-05	0.000450765	0.00117995	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60682388	0.0002668704	9.54993e-05	0.000472034	0.00123541	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60721486	0.0002816448	0.0001	0.000494308	0.00129347	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60757984	0.00029689019999999997	0.000104713	0.000517634	0.00135426	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60791969	0.00031262929999999997	0.000109648	0.000542062	0.00141789	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60823625	0.00032888730000000003	0.000114815	0.000567645	0.0014845	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60852836	0.0003456875	0.000120226	0.000594437	0.00155423	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60879888	0.0003630536	0.000125893	0.000622496	0.00162722	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60904763	0.00038101199999999996	0.000131826	0.000651881	0.00170364	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60927644	0.00039958429999999997	0.000138038	0.000682656	0.00178363	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60948512	0.0004187963	0.000144544	0.000714886	0.00186736	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60967449	0.0004386721	0.000151356	0.000748641	0.001955	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6098453300000001	0.00045923540000000003	0.000158489	0.000783992	0.00204674	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60999745	0.0004805098	0.000165959	0.000821017	0.00214277	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.61013263	0.0005025196	0.00017378	0.000859793	0.00224329	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6102506200000001	0.0005252881	0.00018197	0.000900405	0.0023485	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6103522	0.0005488384	0.000190546	0.00094294	0.00245863	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.61043712	0.0005731935999999999	0.000199526	0.00098749	0.00257389	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6105051	0.0005983766000000001	0.00020893	0.00103415	0.00269453	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.61055788	0.000624407	0.000218776	0.00108302	0.0028208	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.61059518	0.0006513086000000001	0.000229087	0.00113421	0.00295296	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.61061668	0.0006790990000000001	0.000239883	0.00118782	0.00309127	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6106230800000001	0.0007078006000000001	0.000251189	0.00124397	0.00323602	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.61061305	0.0007374298	0.000263027	0.00130279	0.00338752	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.61058924	0.0007680041	0.000275423	0.0013644	0.00354606	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.61054931	0.0007995395600000001	0.000288403	0.00142893	0.00371198	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.61049387	0.00083205246	0.000301995	0.00149653	0.00388561	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.61042353	0.00086555392	0.000316228	0.00156733	0.00406731	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.61033788	0.0009000549799999999	0.000331131	0.0016415	0.00425746	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6102365	0.00093556665	0.000346737	0.0017192	0.00445643	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.61011994	0.0009720959	0.000363078	0.00180058	0.00466463	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6099867299999999	0.00100964761	0.000380189	0.00188584	0.0048825	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60983739	0.00104822665	0.000398107	0.00197516	0.00511046	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60967239	0.00108781982	0.000416869	0.00206873	0.00534899	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60949022	0.0011284479	0.000436516	0.00216675	0.00559857	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6092913	0.00117009161	0.000457088	0.00226945	0.0058597	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6090740600000001	0.00121273164	0.00047863	0.00237704	0.00613292	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60883989	0.00125637866	0.000501187	0.00248977	0.00641877	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6085871500000001	0.00130099327	0.000524807	0.00260787	0.00671784	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6083151600000001	0.00134657609	0.000549541	0.00273162	0.00703074	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.60802424	0.00139309766	0.00057544	0.00286128	0.00735808	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6077136599999999	0.0014405185299999998	0.00060256	0.00299714	0.00770054	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6073816400000001	0.00148882919	0.000630957	0.0031395	0.00805881	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6070293999999999	0.00153797014	0.000660693	0.00328868	0.00843361	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6066551	0.00158791182	0.000691831	0.003445	0.00882569	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6062579	0.0016386146899999999	0.000724436	0.00360883	0.00923586	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6058378	0.00169000914	0.000758578	0.00378051	0.00966493	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6053929	0.00174206558	0.000794328	0.00396045	0.0101138	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6049232	0.00179470438	0.000831764	0.00414904	0.0105833	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6044277	0.0018478759	0.000870964	0.0043467	0.0110745	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6039051999999999	0.00190151047	0.000912011	0.00455389	0.0115883	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6033546000000001	0.0019555184300000003	0.000954993	0.00477107	0.0121257	10	0.001
10	10	0	5e-06	0.4	7.15617e-06	-0.6027737	0.00200983007	0.001	0.00499874	0.012688	10	0.001

10	10	0	5e-06	0.4	7.49615e-06	-0.441528021	-0.0006636410000000001	1e-05	4.93751e-05	0.000129679	10	0.001
10	10	0	5e-06	0.4	7.49615e-06	-0.452134285	-0.0006122648999999999	1.04713e-05	5.17024e-05	0.000135788	10	0.001
10	10	0	5e-06	0.4	7.49615e-06	-0.462316231	-0.0005639092	1.09648e-05	5.41394e-05	0.000142186	10	0.001
10	10	0	5e-06	0.4	7.49615e-06	-0.472040845	-0.0005185516999999999	1.14815e-05	5.66913e-05	0.000148884	10	0.001
10	10	0	5e-06	0.4	7.49615e-06	-0.481283112	-0.0004761359	1.20226e-05	5.93634e-05	0.000155899	10	0.001
