(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
0	10	10	5e-06	0.4	1.37054e-05	0.000321261	7.28092e-05	0.0001	0.000494362	0.000291697	10	10	0.001
0	10	10	5e-06	0.4	1.43565e-05	0.000321259	7.28088e-05	0.0001	0.000494359	0.000291696	10	10	0.001
0	10	10	5e-06	0.4	1.50386e-05	0.000321257	7.28084e-05	0.0001	0.000494355	0.000291694	10	10	0.001
0	10	10	5e-06	0.4	1.57531e-05	0.000321255	7.2808e-05	0.0001	0.000494351	0.000291692	10	10	0.001
0	10	10	5e-06	0.4	1.65015e-05	0.000321253	7.28075e-05	0.0001	0.000494347	0.000291691	10	10	0.001
0	10	10	5e-06	0.4	1.72855e-05	0.000321251	7.28071e-05	0.0001	0.000494343	0.000291689	10	10	0.001
0	10	10	5e-06	0.4	1.81067e-05	0.000321249	7.28066e-05	0.0001	0.000494338	0.000291687	10	10	0.001
0	10	10	5e-06	0.4	1.89669e-05	0.000321247	7.28061e-05	0.0001	0.000494334	0.000291685	10	10	0.001
0	10	10	5e-06	0.4	1.98681e-05	0.000321244	7.28055e-05	0.0001	0.000494329	0.000291682	10	10	0.001
0	10	10	5e-06	0.4	2.0812e-05	0.000321242	7.2805e-05	0.0001	0.000494323	0.00029168	10	10	0.001
0	10	10	5e-06	0.4	2.18007e-05	0.000321239	7.28044e-05	0.0001	0.000494318	0.000291678	10	10	0.001
0	10	10	5e-06	0.4	2.28365e-05	0.000321236	7.28038e-05	0.0001	0.000494312	0.000291675	10	10	0.001
0	10	10	5e-06	0.4	2.39214e-05	0.000321233	7.28031e-05	0.0001	0.000494306	0.000291673	10	10	0.001
0	10	10	5e-06	0.4	2.50579e-05	0.00032123	7.28024e-05	0.0001	0.0004943	0.00029167	10	10	0.001
0	10	10	5e-06	0.4	2.62484e-05	0.000321227	7.28017e-05	0.0001	0.000494294	0.000291667	10	10	0.001
0	10	10	5e-06	0.4	2.74955e-05	0.000321224	7.2801e-05	0.0001	0.000494287	0.000291664	10	10	0.001
0	10	10	5e-06	0.4	2.88017e-05	0.00032122	7.28002e-05	0.0001	0.00049428	0.000291661	10	10	0.001
0	10	10	5e-06	0.4	3.01701e-05	0.000321217	7.27994e-05	0.0001	0.000494272	0.000291657	10	10	0.001
0	10	10	5e-06	0.4	3.16035e-05	0.000321213	7.27985e-05	0.0001	0.000494264	0.000291654	10	10	0.001
0	10	10	5e-06	0.4	3.31049e-05	0.000321209	7.27976e-05	0.0001	0.000494256	0.00029165	10	10	0.001
0	10	10	5e-06	0.4	3.46777e-05	0.000321204	7.27967e-05	0.0001	0.000494247	0.000291646	10	10	0.001
0	10	10	5e-06	0.4	3.63252e-05	0.0003212	7.27957e-05	0.0001	0.000494238	0.000291642	10	10	0.001
0	10	10	5e-06	0.4	3.8051e-05	0.000321195	7.27947e-05	0.0001	0.000494229	0.000291638	10	10	0.001
0	10	10	5e-06	0.4	3.98588e-05	0.000321191	7.27936e-05	0.0001	0.000494219	0.000291634	10	10	0.001
0	10	10	5e-06	0.4	4.17525e-05	0.000321186	7.27925e-05	0.0001	0.000494209	0.000291629	10	10	0.001
0	10	10	5e-06	0.4	4.37361e-05	0.00032118	7.27913e-05	0.0001	0.000494198	0.000291624	10	10	0.001
0	10	10	5e-06	0.4	4.5814e-05	0.000321175	7.27901e-05	0.0001	0.000494186	0.000291619	10	10	0.001
0	10	10	5e-06	0.4	4.79906e-05	0.000321169	7.27888e-05	0.0001	0.000494175	0.000291614	10	10	0.001
0	10	10	5e-06	0.4	5.02706e-05	0.000321163	7.27875e-05	0.0001	0.000494162	0.000291608	10	10	0.001
0	10	10	5e-06	0.4	5.26589e-05	0.000321156	7.2786e-05	0.0001	0.000494149	0.000291603	10	10	0.001
0	10	10	5e-06	0.4	5.51607e-05	0.00032115	7.27845e-05	0.0001	0.000494135	0.000291597	10	10	0.001
0	10	10	5e-06	0.4	5.77814e-05	0.000321143	7.2783e-05	0.0001	0.000494121	0.00029159	10	10	0.001
0	10	10	5e-06	0.4	6.05266e-05	0.000321135	7.27814e-05	0.0001	0.000494106	0.000291584	10	10	0.001
0	10	10	5e-06	0.4	6.34021e-05	0.000321128	7.27797e-05	0.0001	0.00049409	0.000291577	10	10	0.001
0	10	10	5e-06	0.4	6.64143e-05	0.000321119	7.27779e-05	0.0001	0.000494074	0.000291569	10	10	0.001
0	10	10	5e-06	0.4	6.95696e-05	0.000321111	7.2776e-05	0.0001	0.000494056	0.000291562	10	10	0.001
0	10	10	5e-06	0.4	7.28749e-05	0.000321102	7.2774e-05	0.0001	0.000494038	0.000291554	10	10	0.001
0	10	10	5e-06	0.4	7.63371e-05	0.000321093	7.2772e-05	0.0001	0.000494019	0.000291545	10	10	0.001
0	10	10	5e-06	0.4	7.99638e-05	0.000321083	7.27698e-05	0.0001	0.000493999	0.000291536	10	10	0.001
0	10	10	5e-06	0.4	8.37629e-05	0.000321073	7.27676e-05	0.0001	0.000493979	0.000291527	10	10	0.001
0	10	10	5e-06	0.4	8.77424e-05	0.000321062	7.27652e-05	0.0001	0.000493957	0.000291517	10	10	0.001
0	10	10	5e-06	0.4	9.1911e-05	0.000321051	7.27627e-05	0.0001	0.000493934	0.000291507	10	10	0.001
0	10	10	5e-06	0.4	9.62776e-05	0.000321039	7.27601e-05	0.0001	0.00049391	0.000291497	10	10	0.001
0	10	10	5e-06	0.4	0.000100852	0.000321027	7.27574e-05	0.0001	0.000493885	0.000291486	10	10	0.001
0	10	10	5e-06	0.4	0.000105643	0.000321014	7.27546e-05	0.0001	0.000493859	0.000291474	10	10	0.001
0	10	10	5e-06	0.4	0.000110662	0.000321001	7.27516e-05	0.0001	0.000493831	0.000291462	10	10	0.001
0	10	10	5e-06	0.4	0.00011592	0.000320987	7.27485e-05	0.0001	0.000493803	0.000291449	10	10	0.001
0	10	10	5e-06	0.4	0.000121427	0.000320972	7.27452e-05	0.0001	0.000493772	0.000291436	10	10	0.001
0	10	10	5e-06	0.4	0.000127196	0.000320957	7.27418e-05	0.0001	0.000493741	0.000291422	10	10	0.001
0	10	10	5e-06	0.4	0.000133239	0.000320941	7.27382e-05	0.0001	0.000493708	0.000291407	10	10	0.001
0	10	10	5e-06	0.4	0.000139569	0.000320924	7.27344e-05	0.0001	0.000493673	0.000291392	10	10	0.001
0	10	10	5e-06	0.4	0.0001462	0.000320906	7.27305e-05	0.0001	0.000493637	0.000291375	10	10	0.001
0	10	10	5e-06	0.4	0.000153146	0.000320887	7.27264e-05	0.0001	0.000493599	0.000291359	10	10	0.001
0	10	10	5e-06	0.4	0.000160422	0.000320868	7.27221e-05	0.0001	0.000493559	0.000291341	10	10	0.001
0	10	10	5e-06	0.4	0.000168043	0.000320847	7.27176e-05	0.0001	0.000493518	0.000291322	10	10	0.001
0	10	10	5e-06	0.4	0.000176027	0.000320826	7.27128e-05	0.0001	0.000493474	0.000291303	10	10	0.001
0	10	10	5e-06	0.4	0.00018439	0.000320804	7.27079e-05	0.0001	0.000493428	0.000291283	10	10	0.001
0	10	10	5e-06	0.4	0.00019315	0.00032078	7.27027e-05	0.0001	0.00049338	0.000291261	10	10	0.001
0	10	10	5e-06	0.4	0.000202326	0.000320756	7.26972e-05	0.0001	0.00049333	0.000291239	10	10	0.001
0	10	10	5e-06	0.4	0.000211939	0.00032073	7.26915e-05	0.0001	0.000493278	0.000291216	10	10	0.001
0	10	10	5e-06	0.4	0.000222008	0.000320703	7.26856e-05	0.0001	0.000493223	0.000291191	10	10	0.001
0	10	10	5e-06	0.4	0.000232555	0.000320675	7.26793e-05	0.0001	0.000493165	0.000291166	10	10	0.001
0	10	10	5e-06	0.4	0.000243604	0.000320646	7.26728e-05	0.0001	0.000493105	0.000291139	10	10	0.001
0	10	10	5e-06	0.4	0.000255177	0.000320615	7.26659e-05	0.0001	0.000493042	0.000291111	10	10	0.001
0	10	10	5e-06	0.4	0.000267301	0.000320582	7.26588e-05	0.0001	0.000492975	0.000291082	10	10	0.001
0	10	10	5e-06	0.4	0.00028	0.000320548	7.26512e-05	0.0001	0.000492906	0.000291051	10	10	0.001
