(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
0	10	100	0.001	0.4	1.03739e-05	0.000792588	0.000176787	0.0001	0.000494334	0.000719741	10	0.001
0	10	100	0.001	0.4	1.08668e-05	0.000792581	0.000176786	0.0001	0.00049433	0.000719734	10	0.001
0	10	100	0.001	0.4	1.13831e-05	0.000792573	0.000176784	0.0001	0.000494324	0.000719727	10	0.001
0	10	100	0.001	0.4	1.19239e-05	0.000792565	0.000176782	0.0001	0.000494319	0.00071972	10	0.001
0	10	100	0.001	0.4	1.24904e-05	0.000792557	0.00017678	0.0001	0.000494313	0.000719712	10	0.001
0	10	100	0.001	0.4	1.30838e-05	0.000792548	0.000176778	0.0001	0.000494308	0.000719704	10	0.001
0	10	100	0.001	0.4	1.37054e-05	0.000792538	0.000176776	0.0001	0.000494301	0.000719695	10	0.001
0	10	100	0.001	0.4	1.43565e-05	0.000792528	0.000176774	0.0001	0.000494295	0.000719686	10	0.001
0	10	100	0.001	0.4	1.50386e-05	0.000792518	0.000176772	0.0001	0.000494288	0.000719677	10	0.001
0	10	100	0.001	0.4	1.57531e-05	0.000792507	0.00017677	0.0001	0.000494281	0.000719667	10	0.001
0	10	100	0.001	0.4	1.65015e-05	0.000792496	0.000176767	0.0001	0.000494274	0.000719657	10	0.001
0	10	100	0.001	0.4	1.72855e-05	0.000792484	0.000176765	0.0001	0.000494266	0.000719646	10	0.001
0	10	100	0.001	0.4	1.81067e-05	0.000792472	0.000176762	0.0001	0.000494258	0.000719635	10	0.001
0	10	100	0.001	0.4	1.89669e-05	0.000792459	0.000176759	0.0001	0.000494249	0.000719623	10	0.001
0	10	100	0.001	0.4	1.98681e-05	0.000792446	0.000176756	0.0001	0.00049424	0.000719611	10	0.001
0	10	100	0.001	0.4	2.0812e-05	0.000792431	0.000176753	0.0001	0.000494231	0.000719598	10	0.001
0	10	100	0.001	0.4	2.18007e-05	0.000792416	0.00017675	0.0001	0.000494221	0.000719585	10	0.001
0	10	100	0.001	0.4	2.28365e-05	0.000792401	0.000176747	0.0001	0.000494211	0.000719571	10	0.001
0	10	100	0.001	0.4	2.39214e-05	0.000792385	0.000176743	0.0001	0.0004942	0.000719556	10	0.001
0	10	100	0.001	0.4	2.50579e-05	0.000792367	0.00017674	0.0001	0.000494189	0.00071954	10	0.001
0	10	100	0.001	0.4	2.62484e-05	0.00079235	0.000176736	0.0001	0.000494177	0.000719524	10	0.001
0	10	100	0.001	0.4	2.74955e-05	0.000792331	0.000176732	0.0001	0.000494164	0.000719507	10	0.001
0	10	100	0.001	0.4	2.88017e-05	0.000792311	0.000176728	0.0001	0.000494151	0.000719489	10	0.001
0	10	100	0.001	0.4	3.01701e-05	0.000792291	0.000176723	0.0001	0.000494138	0.00071947	10	0.001
0	10	100	0.001	0.4	3.16035e-05	0.000792269	0.000176718	0.0001	0.000494124	0.000719451	10	0.001
0	10	100	0.001	0.4	3.31049e-05	0.000792246	0.000176714	0.0001	0.000494109	0.00071943	10	0.001
0	10	100	0.001	0.4	3.46777e-05	0.000792223	0.000176709	0.0001	0.000494093	0.000719409	10	0.001
0	10	100	0.001	0.4	3.63252e-05	0.000792198	0.000176703	0.0001	0.000494077	0.000719386	10	0.001
0	10	100	0.001	0.4	3.8051e-05	0.000792172	0.000176698	0.0001	0.00049406	0.000719363	10	0.001
0	10	100	0.001	0.4	3.98588e-05	0.000792145	0.000176692	0.0001	0.000494042	0.000719338	10	0.001
0	10	100	0.001	0.4	4.17525e-05	0.000792116	0.000176686	0.0001	0.000494023	0.000719312	10	0.001
0	10	100	0.001	0.4	4.37361e-05	0.000792087	0.000176679	0.0001	0.000494003	0.000719285	10	0.001
0	10	100	0.001	0.4	4.5814e-05	0.000792055	0.000176672	0.0001	0.000493983	0.000719257	10	0.001
0	10	100	0.001	0.4	4.79906e-05	0.000792023	0.000176665	0.0001	0.000493961	0.000719227	10	0.001
0	10	100	0.001	0.4	5.02706e-05	0.000791988	0.000176658	0.0001	0.000493938	0.000719196	10	0.001
0	10	100	0.001	0.4	5.26589e-05	0.000791952	0.00017665	0.0001	0.000493915	0.000719163	10	0.001
0	10	100	0.001	0.4	5.51607e-05	0.000791915	0.000176642	0.0001	0.00049389	0.000719129	10	0.001
0	10	100	0.001	0.4	5.77814e-05	0.000791875	0.000176634	0.0001	0.000493864	0.000719094	10	0.001
0	10	100	0.001	0.4	6.05266e-05	0.000791834	0.000176625	0.0001	0.000493837	0.000719056	10	0.001
0	10	100	0.001	0.4	6.34021e-05	0.000791791	0.000176616	0.0001	0.000493808	0.000719017	10	0.001
0	10	100	0.001	0.4	6.64143e-05	0.000791746	0.000176606	0.0001	0.000493778	0.000718976	10	0.001
0	10	100	0.001	0.4	6.95696e-05	0.000791698	0.000176596	0.0001	0.000493747	0.000718933	10	0.001
0	10	100	0.001	0.4	7.28749e-05	0.000791649	0.000176585	0.0001	0.000493714	0.000718888	10	0.001
0	10	100	0.001	0.4	7.63371e-05	0.000791597	0.000176574	0.0001	0.00049368	0.00071884	10	0.001
0	10	100	0.001	0.4	7.99638e-05	0.000791542	0.000176562	0.0001	0.000493644	0.000718791	10	0.001
0	10	100	0.001	0.4	8.37629e-05	0.000791485	0.00017655	0.0001	0.000493606	0.000718739	10	0.001
0	10	100	0.001	0.4	8.77424e-05	0.000791425	0.000176537	0.0001	0.000493567	0.000718685	10	0.001
0	10	100	0.001	0.4	9.1911e-05	0.000791363	0.000176523	0.0001	0.000493526	0.000718628	10	0.001
0	10	100	0.001	0.4	9.62776e-05	0.000791297	0.000176509	0.0001	0.000493482	0.000718569	10	0.001
0	10	100	0.001	0.4	0.000100852	0.000791228	0.000176495	0.0001	0.000493437	0.000718506	10	0.001
0	10	100	0.001	0.4	0.000105643	0.000791157	0.000176479	0.0001	0.00049339	0.000718441	10	0.001
0	10	100	0.001	0.4	0.000110662	0.000791081	0.000176463	0.0001	0.00049334	0.000718373	10	0.001
0	10	100	0.001	0.4	0.00011592	0.000791002	0.000176446	0.0001	0.000493288	0.000718301	10	0.001
0	10	100	0.001	0.4	0.000121427	0.00079092	0.000176428	0.0001	0.000493233	0.000718226	10	0.001
0	10	100	0.001	0.4	0.000127196	0.000790833	0.000176409	0.0001	0.000493176	0.000718147	10	0.001
0	10	100	0.001	0.4	0.000133239	0.000790743	0.00017639	0.0001	0.000493117	0.000718065	10	0.001
0	10	100	0.001	0.4	0.000139569	0.000790648	0.00017637	0.0001	0.000493054	0.000717979	10	0.001
0	10	100	0.001	0.4	0.0001462	0.000790548	0.000176348	0.0001	0.000492988	0.000717889	10	0.001
0	10	100	0.001	0.4	0.000153146	0.000790444	0.000176326	0.0001	0.00049292	0.000717794	10	0.001
0	10	100	0.001	0.4	0.000160422	0.000790335	0.000176302	0.0001	0.000492848	0.000717695	10	0.001
0	10	100	0.001	0.4	0.000168043	0.000790221	0.000176278	0.0001	0.000492773	0.000717592	10	0.001
0	10	100	0.001	0.4	0.000176027	0.000790101	0.000176252	0.0001	0.000492694	0.000717483	10	0.001
0	10	100	0.001	0.4	0.00018439	0.000789976	0.000176225	0.0001	0.000492611	0.000717369	10	0.001
0	10	100	0.001	0.4	0.00019315	0.000789845	0.000176197	0.0001	0.000492525	0.00071725	10	0.001
0	10	100	0.001	0.4	0.000202326	0.000789708	0.000176167	0.0001	0.000492434	0.000717126	10	0.001
0	10	100	0.001	0.4	0.000211939	0.000789564	0.000176136	0.0001	0.00049234	0.000716995	10	0.001
0	10	100	0.001	0.4	0.000222008	0.000789413	0.000176104	0.0001	0.00049224	0.000716858	10	0.001
0	10	100	0.001	0.4	0.000232555	0.000789256	0.00017607	0.0001	0.000492136	0.000716715	10	0.001
0	10	100	0.001	0.4	0.000243604	0.00078909	0.000176034	0.0001	0.000492028	0.000716565	10	0.001
0	10	100	0.001	0.4	0.000255177	0.000788918	0.000175997	0.0001	0.000491914	0.000716408	10	0.001
0	10	100	0.001	0.4	0.000267301	0.000788736	0.000175958	0.0001	0.000491794	0.000716244	10	0.001
0	10	100	0.001	0.4	0.00028	0.000788547	0.000175917	0.0001	0.000491669	0.000716072	10	0.001
