(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
0	0	100	5e-06	0.4	0.000160422	0.0168943	0.000227273	0.0001	0.591118	0.015329	10	0.001
0	0	100	5e-06	0.4	0.000168043	0.0166311	0.000235047	0.0001	0.563348	0.0150902	10	0.001
0	0	100	5e-06	0.4	0.000176027	0.0163638	0.000242953	0.0001	0.536868	0.0148478	10	0.001
0	0	100	5e-06	0.4	0.00018439	0.0160929	0.000250984	0.0001	0.511619	0.014602	10	0.001
0	0	100	5e-06	0.4	0.00019315	0.0158186	0.000259128	0.0001	0.487546	0.0143532	10	0.001
0	0	100	5e-06	0.4	0.000202326	0.0155412	0.000267378	0.0001	0.464593	0.0141015	10	0.001
0	0	100	5e-06	0.4	0.000211939	0.0152612	0.000275723	0.0001	0.442711	0.0138475	10	0.001
0	0	100	5e-06	0.4	0.000222008	0.0149788	0.00028415	0.0001	0.42185	0.0135913	10	0.001
0	0	100	5e-06	0.4	0.000232555	0.0146945	0.000292649	0.0001	0.401963	0.0133335	10	0.001
0	0	100	5e-06	0.4	0.000243604	0.0144088	0.000301208	0.0001	0.383006	0.0130742	10	0.001
0	0	100	5e-06	0.4	0.000255177	0.014122	0.000309814	0.0001	0.364935	0.0128141	10	0.001
0	0	100	5e-06	0.4	0.000267301	0.0138345	0.000318453	0.0001	0.347709	0.0125533	10	0.001
0	0	100	5e-06	0.4	0.00028	0.0135469	0.000327113	0.0001	0.331291	0.0122924	10	0.001

0	0	400	5e-06	0.4	2.7e-06	0.130811	8.93012e-06	0.0001	36.7873	0.118751	10	0.001
0	0	400	5e-06	0.4	2.82828e-06	0.130783	9.3563e-06	0.0001	35.1076	0.118725	10	0.001
0	0	400	5e-06	0.4	2.96265e-06	0.130754	9.80291e-06	0.0001	33.504	0.118699	10	0.001
0	0	400	5e-06	0.4	3.1034e-06	0.130723	1.02709e-05	0.0001	31.9732	0.118671	10	0.001
0	0	400	5e-06	0.4	3.25084e-06	0.130691	1.07614e-05	0.0001	30.5118	0.118642	10	0.001
0	0	400	5e-06	0.4	3.40529e-06	0.130657	1.12755e-05	0.0001	29.1167	0.118611	10	0.001
0	0	400	5e-06	0.4	3.56707e-06	0.130622	1.18142e-05	0.0001	27.7849	0.118579	10	0.001
0	0	400	5e-06	0.4	3.73654e-06	0.130585	1.23788e-05	0.0001	26.5135	0.118545	10	0.001
0	0	400	5e-06	0.4	3.91406e-06	0.130546	1.29706e-05	0.0001	25.2997	0.11851	10	0.001
