(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
1	0	100	5e-06	0.4	7.15617e-06	0.161514	2.48298e-05	0.0001	13.6658	0.146521	10	10	0.001
1	0	100	5e-06	0.4	7.49615e-06	0.161342	2.60269e-05	0.0001	13.0323	0.146364	10	10	0.001
1	0	100	5e-06	0.4	7.85229e-06	0.161161	2.72826e-05	0.0001	12.4276	0.1462	10	10	0.001
1	0	100	5e-06	0.4	8.22535e-06	0.160972	2.85997e-05	0.0001	11.8504	0.146029	10	10	0.001
1	0	100	5e-06	0.4	8.61613e-06	0.160773	2.99813e-05	0.0001	11.2994	0.145848	10	10	0.001
1	0	100	5e-06	0.4	9.02548e-06	0.160565	3.14308e-05	0.0001	10.7734	0.14566	10	10	0.001
1	0	100	5e-06	0.4	9.45427e-06	0.160347	3.29515e-05	0.0001	10.2713	0.145462	10	10	0.001
1	0	100	5e-06	0.4	9.90344e-06	0.160118	3.4547e-05	0.0001	9.79197	0.145254	10	10	0.001
1	0	100	5e-06	0.4	1.03739e-05	0.159878	3.62211e-05	0.0001	9.33446	0.145036	10	10	0.001
1	0	100	5e-06	0.4	1.08668e-05	0.159626	3.79778e-05	0.0001	8.89774	0.144808	10	10	0.001
1	0	100	5e-06	0.4	1.13831e-05	0.159362	3.98213e-05	0.0001	8.48088	0.144569	10	10	0.001
1	0	100	5e-06	0.4	1.19239e-05	0.159086	4.1756e-05	0.0001	8.08297	0.144318	10	10	0.001
1	0	100	5e-06	0.4	1.24904e-05	0.158796	4.37866e-05	0.0001	7.70315	0.144055	10	10	0.001
1	0	100	5e-06	0.4	1.30838e-05	0.158491	4.5918e-05	0.0001	7.34061	0.143779	10	10	0.001
1	0	100	5e-06	0.4	1.37054e-05	0.158172	4.81553e-05	0.0001	6.99458	0.143489	10	10	0.001
1	0	100	5e-06	0.4	1.43565e-05	0.157838	5.0504e-05	0.0001	6.66429	0.143186	10	10	0.001
1	0	100	5e-06	0.4	1.50386e-05	0.157487	5.29699e-05	0.0001	6.34904	0.142868	10	10	0.001
1	0	100	5e-06	0.4	1.57531e-05	0.157119	5.55589e-05	0.0001	6.04816	0.142534	10	10	0.001
1	0	100	5e-06	0.4	1.65015e-05	0.156733	5.82775e-05	0.0001	5.76098	0.142184	10	10	0.001
1	0	100	5e-06	0.4	1.72855e-05	0.156328	6.11324e-05	0.0001	5.4869	0.141816	10	10	0.001
1	0	100	5e-06	0.4	1.81067e-05	0.155904	6.41305e-05	0.0001	5.22533	0.141431	10	10	0.001
1	0	100	5e-06	0.4	1.89669e-05	0.155458	6.72795e-05	0.0001	4.97569	0.141027	10	10	0.001
1	0	100	5e-06	0.4	1.98681e-05	0.154991	7.0587e-05	0.0001	4.73746	0.140603	10	10	0.001
1	0	100	5e-06	0.4	2.0812e-05	0.154501	7.40614e-05	0.0001	4.51012	0.140159	10	10	0.001
1	0	100	5e-06	0.4	2.18007e-05	0.153987	7.77113e-05	0.0001	4.29317	0.139693	10	10	0.001
1	0	100	5e-06	0.4	2.28365e-05	0.153448	8.15459e-05	0.0001	4.08616	0.139203	10	10	0.001
1	0	100	5e-06	0.4	2.39214e-05	0.152882	8.55749e-05	0.0001	3.88863	0.13869	10	10	0.001
1	0	100	5e-06	0.4	2.50579e-05	0.152289	8.98082e-05	0.0001	3.70016	0.138152	10	10	0.001
1	0	100	5e-06	0.4	2.62484e-05	0.151666	9.42567e-05	0.0001	3.52035	0.137587	10	10	0.001
1	0	100	5e-06	0.4	2.74955e-05	0.151013	9.89314e-05	0.0001	3.34881	0.136995	10	10	0.001
1	0	100	5e-06	0.4	2.88017e-05	0.150329	0.000103844	0.0001	3.18516	0.136374	10	10	0.001
1	0	100	5e-06	0.4	3.01701e-05	0.14961	0.000109007	0.0001	3.02906	0.135722	10	10	0.001
1	0	100	5e-06	0.4	3.16035e-05	0.148857	0.000114433	0.0001	2.88017	0.135039	10	10	0.001
1	0	100	5e-06	0.4	3.31049e-05	0.148067	0.000120136	0.0001	2.73816	0.134322	10	10	0.001
1	0	100	5e-06	0.4	3.46777e-05	0.147239	0.00012613	0.0001	2.60274	0.133571	10	10	0.001
1	0	100	5e-06	0.4	3.63252e-05	0.14637	0.000132429	0.0001	2.47361	0.132783	10	10	0.001
1	0	100	5e-06	0.4	3.8051e-05	0.14546	0.000139049	0.0001	2.35049	0.131957	10	10	0.001
1	0	100	5e-06	0.4	3.98588e-05	0.144505	0.000146006	0.0001	2.23312	0.131091	10	10	0.001
1	0	100	5e-06	0.4	4.17525e-05	0.143505	0.000153316	0.0001	2.12124	0.130184	10	10	0.001
1	0	100	5e-06	0.4	4.37361e-05	0.142457	0.000160997	0.0001	2.01461	0.129233	10	10	0.001
1	0	100	5e-06	0.4	4.5814e-05	0.141359	0.000169066	0.0001	1.913	0.128237	10	10	0.001
1	0	100	5e-06	0.4	4.79906e-05	0.140209	0.000177541	0.0001	1.8162	0.127194	10	10	0.001
1	0	100	5e-06	0.4	5.02706e-05	0.139005	0.000186441	0.0001	1.72399	0.126102	10	10	0.001
1	0	100	5e-06	0.4	5.26589e-05	0.137745	0.000195785	0.0001	1.63617	0.124959	10	10	0.001
1	0	100	5e-06	0.4	5.51607e-05	0.136428	0.000205591	0.0001	1.55256	0.123764	10	10	0.001
1	0	100	5e-06	0.4	5.77814e-05	0.13505	0.00021588	0.0001	1.47296	0.122514	10	10	0.001
1	0	100	5e-06	0.4	6.05266e-05	0.13361	0.00022667	0.0001	1.39722	0.121208	10	10	0.001
1	0	100	5e-06	0.4	6.34021e-05	0.132107	0.000237979	0.0001	1.32515	0.119844	10	10	0.001
1	0	100	5e-06	0.4	6.64143e-05	0.130537	0.000249828	0.0001	1.25661	0.11842	10	10	0.001
1	0	100	5e-06	0.4	6.95696e-05	0.128901	0.000262232	0.0001	1.19144	0.116936	10	10	0.001
1	0	100	5e-06	0.4	7.28749e-05	0.127196	0.000275209	0.0001	1.12951	0.115389	10	10	0.001
1	0	100	5e-06	0.4	7.63371e-05	0.125421	0.000288775	0.0001	1.07066	0.113779	10	10	0.001
1	0	100	5e-06	0.4	7.99638e-05	0.123575	0.000302943	0.0001	1.01476	0.112105	10	10	0.001
1	0	100	5e-06	0.4	8.37629e-05	0.121658	0.000317724	0.0001	0.961703	0.110365	10	10	0.001
1	0	100	5e-06	0.4	8.77424e-05	0.119669	0.000333128	0.0001	0.911352	0.108561	10	10	0.001
1	0	100	5e-06	0.4	9.1911e-05	0.117609	0.000349161	0.0001	0.863592	0.106692	10	10	0.001
1	0	100	5e-06	0.4	9.62776e-05	0.115477	0.000365825	0.0001	0.818313	0.104758	10	10	0.001
1	0	100	5e-06	0.4	0.000100852	0.113276	0.00038312	0.0001	0.775406	0.102761	10	10	0.001
1	0	100	5e-06	0.4	0.000105643	0.111006	0.00040104	0.0001	0.734765	0.100703	10	10	0.001
1	0	100	5e-06	0.4	0.000110662	0.108671	0.000419574	0.0001	0.696289	0.0985838	10	10	0.001
1	0	100	5e-06	0.4	0.00011592	0.106272	0.000438708	0.0001	0.659882	0.0964077	10	10	0.001
1	0	100	5e-06	0.4	0.000121427	0.103813	0.00045842	0.0001	0.625447	0.0941775	10	10	0.001
1	0	100	5e-06	0.4	0.000127196	0.101299	0.000478683	0.0001	0.592893	0.0918968	10	10	0.001
1	0	100	5e-06	0.4	0.000133239	0.0987342	0.000499466	0.0001	0.562129	0.0895701	10	10	0.001
1	0	100	5e-06	0.4	0.000139569	0.096124	0.000520728	0.0001	0.53307	0.0872022	10	10	0.001
1	0	100	5e-06	0.4	0.0001462	0.0934743	0.000542427	0.0001	0.50563	0.0847986	10	10	0.001
1	0	100	5e-06	0.4	0.000153146	0.0907918	0.000564511	0.0001	0.479726	0.0823651	10	10	0.001
1	0	100	5e-06	0.4	0.000160422	0.0880834	0.000586925	0.0001	0.455278	0.0799082	10	10	0.001
1	0	100	5e-06	0.4	0.000168043	0.0853566	0.00060961	0.0001	0.432209	0.0774346	10	10	0.001
1	0	100	5e-06	0.4	0.000176027	0.082619	0.0006325	0.0001	0.410443	0.0749512	10	10	0.001
1	0	100	5e-06	0.4	0.00018439	0.0798786	0.000655529	0.0001	0.389906	0.0724652	10	10	0.001
1	0	100	5e-06	0.4	0.00019315	0.0771433	0.000678626	0.0001	0.370528	0.069984	10	10	0.001
1	0	100	5e-06	0.4	0.000202326	0.0744213	0.000701718	0.0001	0.35224	0.0675147	10	10	0.001
1	0	100	5e-06	0.4	0.000211939	0.0717204	0.000724734	0.0001	0.334978	0.0650645	10	10	0.001
1	0	100	5e-06	0.4	0.000222008	0.0690482	0.000747602	0.0001	0.318677	0.0626405	10	10	0.001
1	0	100	5e-06	0.4	0.000232555	0.0664121	0.00077025	0.0001	0.303277	0.0602491	10	10	0.001
1	0	100	5e-06	0.4	0.000243604	0.0638189	0.000792609	0.0001	0.288722	0.0578967	10	10	0.001
1	0	100	5e-06	0.4	0.000255177	0.0612752	0.000814614	0.0001	0.274958	0.0555892	10	10	0.001
1	0	100	5e-06	0.4	0.000267301	0.0587867	0.000836203	0.0001	0.261933	0.0533318	10	10	0.001
1	0	100	5e-06	0.4	0.00028	0.0563588	0.000857317	0.0001	0.249598	0.0511292	10	10	0.001
