(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	10	0	5e-06	0.4	2.7e-06	0.00018530000000000022	3.683499999999998e-05	0.000251189	0.00124423	0.00184777	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.00027209	5.388099999999998e-05	0.000263027	0.00130306	0.00192793	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.00036236000000000016	7.1469e-05	0.000275423	0.00136468	0.00201126	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0004561999999999999	8.960400000000002e-05	0.000288403	0.00142922	0.00209785	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.00055372	0.00010829100000000005	0.000301995	0.00149683	0.00218779	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0006550400000000002	0.00012753200000000003	0.000316228	0.00156765	0.0022812	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0007602400000000001	0.00014732799999999996	0.000331131	0.00164184	0.00237816	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.00086943	0.00016768100000000004	0.000346737	0.00171955	0.00247878	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0009827400000000002	0.00018858800000000006	0.000363078	0.00180095	0.00258315	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.00110025	0.000210048	0.000380189	0.00188623	0.00269138	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0012220699999999998	0.00023205500000000005	0.000398107	0.00197557	0.00280355	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.00134829	0.000254606	0.000416869	0.00206915	0.00291976	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.00147903	0.00027769200000000006	0.000436516	0.0021672	0.00304011	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0016143800000000001	0.00030130299999999994	0.000457088	0.00226992	0.00316468	10	200	0.001
