(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
10	10	0	5e-06	0.4	3.40529e-06	0.013677482999999999	0.0019464849000000002	0.001	0.0049994	0.0126904	10	0.001

10	10	0	5e-06	0.4	3.56707e-06	-0.00012048500000000001	-2.74275e-05	1e-05	4.93823e-05	0.000129702	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-0.00011497100000000003	-2.6164300000000003e-05	1.04713e-05	5.17099e-05	0.000135813	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-0.00010909799999999999	-2.4819700000000002e-05	1.09648e-05	5.41473e-05	0.000142211	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-0.000102851	-2.3390800000000007e-05	1.14815e-05	5.66995e-05	0.000148911	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-9.621600000000002e-05	-2.1874199999999995e-05	1.20226e-05	5.93721e-05	0.000155927	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-8.917799999999998e-05	-2.0266699999999994e-05	1.25893e-05	6.21706e-05	0.000163272	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-8.171900000000001e-05	-1.8564799999999995e-05	1.31826e-05	6.51011e-05	0.000170964	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-7.382499999999999e-05	-1.67648e-05	1.38038e-05	6.81698e-05	0.000179018	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-6.547699999999998e-05	-1.4862900000000003e-05	1.44544e-05	7.13831e-05	0.000187452	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-5.665500000000002e-05	-1.2854999999999998e-05	1.51356e-05	7.47479e-05	0.000196282	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-4.734200000000002e-05	-1.0737100000000003e-05	1.58489e-05	7.82713e-05	0.000205528	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-3.751499999999998e-05	-8.5047e-06	1.65959e-05	8.19609e-05	0.00021521	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-2.7155000000000007e-05	-6.153300000000008e-06	1.7378e-05	8.58244e-05	0.000225347	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-1.6238999999999978e-05	-3.677799999999994e-06	1.8197e-05	8.98701e-05	0.000235962	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	-4.742000000000017e-06	-1.073499999999989e-06	1.90546e-05	9.41066e-05	0.000247076	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	7.358999999999968e-06	1.6650999999999987e-06	1.99526e-05	9.85428e-05	0.000258714	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	2.0094000000000015e-05	4.543400000000001e-06	2.0893e-05	0.000103188	0.000270899	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	3.348499999999998e-05	7.567000000000004e-06	2.18776e-05	0.000108053	0.000283658	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	4.756500000000001e-05	1.07422e-05	2.29087e-05	0.000113146	0.000297018	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	6.2362e-05	1.407510000000001e-05	2.39883e-05	0.00011848	0.000311006	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	7.7907e-05	1.75722e-05	2.51189e-05	0.000124066	0.000325652	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	9.423600000000004e-05	2.1240399999999994e-05	2.63027e-05	0.000129915	0.000340988	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00011138100000000002	2.50868e-05	2.75423e-05	0.00013604	0.000357046	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00012938099999999997	2.9118800000000003e-05	2.88403e-05	0.000142453	0.000373858	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00014827200000000002	3.3344100000000005e-05	3.01995e-05	0.000149169	0.000391462	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.000168096	3.7770499999999994e-05	3.16228e-05	0.000156202	0.000409895	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00018889300000000004	4.240770000000001e-05	3.31131e-05	0.000163567	0.000429194	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00021070799999999993	4.72632e-05	3.46737e-05	0.000171279	0.000449401	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.000233587	5.23458e-05	3.63078e-05	0.000179355	0.000470558	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00025758100000000005	5.766540000000001e-05	3.80189e-05	0.000187811	0.000492711	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00028273700000000003	6.32318e-05	3.98107e-05	0.000196667	0.000515905	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00030910899999999996	6.90559e-05	4.16869e-05	0.00020594	0.000540189	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00033675299999999997	7.514759999999999e-05	4.36516e-05	0.000215651	0.000565616	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.000365729	8.151859999999999e-05	4.57088e-05	0.00022582	0.000592237	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00039609700000000004	8.8179e-05	4.7863e-05	0.000236469	0.00062011	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00042792000000000004	9.514150000000001e-05	5.01187e-05	0.000247621	0.000649293	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00046126500000000004	0.00010241809999999999	5.24807e-05	0.000259298	0.000679848	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.000496204	0.0001100215	5.49541e-05	0.000271527	0.000711837	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.0005328100000000001	0.0001179658	5.7544e-05	0.000284333	0.00074533	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.000571159	0.0001262627	6.0256e-05	0.000297743	0.000780396	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.000611332	0.00013492830000000003	6.30957e-05	0.000311786	0.000817109	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.000653414	0.0001439754	6.60693e-05	0.000326492	0.000855546	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.000697492	0.0001534198	6.91831e-05	0.000341892	0.000895788	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.000743656	0.0001632766	7.24436e-05	0.000358019	0.000937918	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.000792018	0.0001735615	7.58578e-05	0.000374908	0.000982026	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.0008426560000000001	0.0001842917	7.94328e-05	0.000392594	0.0010282	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.000895688	0.0001954828	8.31764e-05	0.000411116	0.00107655	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.000951236	0.00020715299999999996	8.70964e-05	0.000430512	0.00112716	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.001009397	0.00021931909999999997	9.12011e-05	0.000450824	0.00118015	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.001070301	0.000232	9.54993e-05	0.000472096	0.00123562	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.001134069	0.0002452146	0.0001	0.000494373	0.00129369	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.001200848	0.000258981	0.000104713	0.000517702	0.00135448	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00127077	0.0002733181	0.000109648	0.000542134	0.00141812	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.001343973	0.0002882467	0.000114815	0.00056772	0.00148474	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.001420627	0.0003037859	0.000120226	0.000594516	0.00155449	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.001500881	0.0003199565	0.000125893	0.000622578	0.00162749	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.001584895	0.0003367796	0.000131826	0.000651967	0.00170392	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.0016728589999999998	0.0003542751	0.000138038	0.000682746	0.00178392	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.0017649410000000001	0.000372464	0.000144544	0.00071498	0.00186766	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.0018613409999999999	0.0003913692	0.000151356	0.000748739	0.00195532	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00196226	0.00041100960000000004	0.000158489	0.000784095	0.00204708	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.002067905	0.0004314083	0.000165959	0.000821124	0.00214313	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.0021784870000000002	0.00045258619999999995	0.00017378	0.000859906	0.00224366	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.002294256	0.0004745643	0.00018197	0.000900524	0.00234889	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00241543	0.0004973646	0.000190546	0.000943064	0.00245904	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.002542259	0.0005210059	0.000199526	0.000987619	0.00257432	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.002675023	0.0005455094	0.00020893	0.00103428	0.00269498	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.002813981	0.0005708959	0.000218776	0.00108316	0.00282127	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.0029594219999999997	0.0005971846	0.000229087	0.00113435	0.00295345	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.003111656	0.0006243942	0.000239883	0.00118797	0.00309178	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.003270982	0.0006525419	0.000251189	0.00124413	0.00323656	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.003437729	0.0006816446	0.000263027	0.00130296	0.00338808	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.0036122369999999995	0.0007117194	0.000275423	0.00136458	0.00354665	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.003794876	0.0007427811	0.000288403	0.00142912	0.0037126	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.003986003	0.0007748418	0.000301995	0.00149672	0.00388626	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.0041860299999999994	0.0008079145	0.000316228	0.00156754	0.004068	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.004395344	0.0008420093	0.000331131	0.00164172	0.00425817	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.004614376	0.000877134	0.000346737	0.00171942	0.00445718	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.004843594	0.0009132957000000001	0.000363078	0.00180082	0.00466542	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.005083438	0.0009504973	0.000380189	0.00188609	0.00488332	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.005334406000000001	0.000988741	0.000398107	0.00197542	0.00511133	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.0055970080000000005	0.0010280257	0.000416869	0.002069	0.0053499	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.005871773	0.0010683515	0.000436516	0.00216703	0.00559952	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.006159269	0.0011097082	0.000457088	0.00226974	0.0058607	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.006460067	0.001152096	0.00047863	0.00237735	0.00613397	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.006774784	0.0011954849	0.000501187	0.00249009	0.00641987	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00710406	0.0012398649	0.000524807	0.00260821	0.006719	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.0074485440000000005	0.001285216	0.000549541	0.00273197	0.00703195	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.007808954000000001	0.0013315182000000001	0.00057544	0.00286165	0.00735935	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.008186009000000001	0.0013787415000000001	0.00060256	0.00299752	0.00770188	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.008580459	0.0014268561	0.000630957	0.0031399	0.00806021	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.00899312	0.0014758117999999999	0.000660693	0.0032891	0.00843508	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.009424812999999999	0.0015255887999999999	0.000691831	0.00344544	0.00882724	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.009876395	0.0015761271000000001	0.000724436	0.00360929	0.00923749	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.010348846	0.0016273768	0.000758578	0.003781	0.00966664	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.010843063	0.0016792878	0.000794328	0.00396095	0.0101156	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.011360045	0.0017318002	0.000831764	0.00414957	0.0105852	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.01190079	0.001784844	0.000870964	0.00434726	0.0110765	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.012466496	0.0018383594	0.000912011	0.00455447	0.0115904	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.013058361000000001	0.0018922564000000003	0.000954993	0.00477168	0.012128	10	0.001
10	10	0	5e-06	0.4	3.56707e-06	0.013677383999999999	0.0019464750000000002	0.001	0.00499937	0.0126903	10	0.001

10	10	0	5e-06	0.4	3.73654e-06	-0.00012048499999999998	-2.74275e-05	1e-05	4.9382e-05	0.000129701	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-0.00011497200000000002	-2.6164499999999997e-05	1.04713e-05	5.17096e-05	0.000135812	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-0.00010909899999999998	-2.4819899999999996e-05	1.09648e-05	5.41469e-05	0.00014221	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-0.00010285199999999998	-2.3390900000000007e-05	1.14815e-05	5.66991e-05	0.00014891	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-9.621700000000003e-05	-2.1874400000000002e-05	1.20226e-05	5.93717e-05	0.000155925	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-8.9178e-05	-2.0266799999999994e-05	1.25893e-05	6.21702e-05	0.000163271	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-8.172000000000002e-05	-1.8565000000000003e-05	1.31826e-05	6.51007e-05	0.000170963	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-7.382500000000002e-05	-1.6765000000000006e-05	1.38038e-05	6.81693e-05	0.000179017	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-6.547700000000001e-05	-1.4863099999999997e-05	1.44544e-05	7.13826e-05	0.00018745	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-5.665600000000001e-05	-1.2855300000000005e-05	1.51356e-05	7.47474e-05	0.000196281	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-4.734300000000001e-05	-1.0737399999999997e-05	1.58489e-05	7.82708e-05	0.000205527	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-3.7516999999999987e-05	-8.505099999999994e-06	1.65959e-05	8.19604e-05	0.000215208	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-2.7156999999999984e-05	-6.1536000000000015e-06	1.7378e-05	8.58239e-05	0.000225345	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-1.6240999999999955e-05	-3.6782000000000015e-06	1.8197e-05	8.98695e-05	0.00023596	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	-4.743999999999994e-06	-1.0739000000000034e-06	1.90546e-05	9.4106e-05	0.000247074	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	7.3580000000000065e-06	1.6646999999999978e-06	1.99526e-05	9.85421e-05	0.000258712	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	2.009100000000002e-05	4.542900000000007e-06	2.0893e-05	0.000103187	0.000270897	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	3.3483000000000005e-05	7.566600000000003e-06	2.18776e-05	0.000108052	0.000283656	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	4.7562000000000017e-05	1.0741700000000006e-05	2.29087e-05	0.000113146	0.000297015	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	6.2359e-05	1.4074600000000002e-05	2.39883e-05	0.00011848	0.000311003	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	7.790600000000004e-05	1.7571700000000007e-05	2.51189e-05	0.000124065	0.00032565	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	9.423300000000004e-05	2.1239800000000006e-05	2.63027e-05	0.000129914	0.000340985	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00011137900000000005	2.508609999999999e-05	2.75423e-05	0.000136039	0.000357043	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.000129379	2.9118199999999988e-05	2.88403e-05	0.000142452	0.000373856	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00014826900000000003	3.3343500000000004e-05	3.01995e-05	0.000149168	0.000391459	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.000168092	3.77706e-05	3.16228e-05	0.000156201	0.000409891	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00018889	4.24068e-05	3.31131e-05	0.000163566	0.000429191	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00021070399999999998	4.72623e-05	3.46737e-05	0.000171278	0.000449397	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00023358399999999995	5.2344899999999994e-05	3.63078e-05	0.000179353	0.000470555	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.000257577	5.766449999999999e-05	3.80189e-05	0.00018781	0.000492707	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00028273200000000006	6.323090000000001e-05	3.98107e-05	0.000196666	0.000515901	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.000309105	6.9055e-05	4.16869e-05	0.000205939	0.000540185	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00033675	7.514670000000001e-05	4.36516e-05	0.00021565	0.000565611	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00036572399999999994	8.151669999999999e-05	4.57088e-05	0.000225819	0.000592233	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00039609199999999996	8.81781e-05	4.7863e-05	0.000236468	0.000620106	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00042791500000000007	9.513960000000001e-05	5.01187e-05	0.000247619	0.000649288	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00046125999999999996	0.0001024171	5.24807e-05	0.000259296	0.000679842	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0004961989999999999	0.0001100206	5.49541e-05	0.000271525	0.000711832	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.000532804	0.0001179639	5.7544e-05	0.000284331	0.000745324	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.000571153	0.0001262618	6.0256e-05	0.000297741	0.00078039	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.000611325	0.0001349264	6.30957e-05	0.000311784	0.000817103	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.000653407	0.0001439734	6.60693e-05	0.00032649	0.000855539	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0006974850000000001	0.0001534179	6.91831e-05	0.00034189	0.000895781	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.000743656	0.00016327460000000002	7.24436e-05	0.000358017	0.000937911	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0007920080000000001	0.0001735596	7.58578e-05	0.000374906	0.000982019	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.000842646	0.00018428970000000002	7.94328e-05	0.000392592	0.0010282	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0008956789999999999	0.00019548090000000003	8.31764e-05	0.000411113	0.00107654	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0009512260000000001	0.00020715110000000002	8.70964e-05	0.000430509	0.00112715	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.001009387	0.0002193171	9.12011e-05	0.000450821	0.00118014	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.001070292	0.00023199800000000002	9.54993e-05	0.000472093	0.00123561	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.001134059	0.0002452127	0.0001	0.00049437	0.00129368	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.001200839	0.00025897809999999997	0.000104713	0.000517699	0.00135447	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0012707600000000001	0.00027331510000000003	0.000109648	0.00054213	0.00141811	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0013439629999999999	0.00028824380000000004	0.000114815	0.000567716	0.00148473	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0014206169999999999	0.000303783	0.000120226	0.000594512	0.00155447	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.001500862	0.0003199536	0.000125893	0.000622574	0.00162748	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.001584876	0.00033677669999999997	0.000131826	0.000651963	0.0017039	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.001672839	0.00035427219999999995	0.000138038	0.000682741	0.00178391	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0017649210000000002	0.0003724611	0.000144544	0.000714976	0.00186765	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0018613219999999999	0.0003913653	0.000151356	0.000748734	0.00195531	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00196224	0.0004110067	0.000158489	0.00078409	0.00204707	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.002067886	0.0004314054000000001	0.000165959	0.000821119	0.00214311	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0021784680000000002	0.0004525833	0.00017378	0.000859901	0.00224365	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.002294236	0.0004745614	0.00018197	0.000900518	0.00234888	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0024154	0.0004973606	0.000190546	0.000943058	0.00245902	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00254224	0.000521002	0.000199526	0.000987613	0.0025743	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.002675004	0.0005455055	0.00020893	0.00103428	0.00269496	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0028139610000000002	0.000570892	0.000218776	0.00108315	0.00282125	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.002959402	0.0005971806	0.000229087	0.00113435	0.00295342	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.003111626	0.0006243893	0.000239883	0.00118797	0.00309176	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.003270952	0.000652537	0.000251189	0.00124413	0.00323654	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0034376999999999997	0.0006816397	0.000263027	0.00130295	0.00338805	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0036122079999999996	0.0007117145000000001	0.000275423	0.00136457	0.00354662	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.003794846	0.0007427752	0.000288403	0.00142911	0.00371257	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.003985974	0.0007748359	0.000301995	0.00149671	0.00388623	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00418599	0.0008079086	0.000316228	0.00156753	0.00406796	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.004395305	0.0008420033	0.000331131	0.00164171	0.00425814	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.004614346	0.000877127	0.000346737	0.00171941	0.00445714	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.004843544	0.0009132887000000001	0.000363078	0.00180081	0.00466538	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.005083388	0.0009504874	0.000380189	0.00188608	0.00488328	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.005334356	0.0009887310999999999	0.000398107	0.0019754	0.00511129	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.005596958	0.0010280258	0.000416869	0.00206898	0.00534986	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.005871723000000001	0.0010683516000000001	0.000436516	0.00216702	0.00559948	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00615922	0.0011097083	0.000457088	0.00226973	0.00586065	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.006460016999999999	0.0011520861	0.00047863	0.00237734	0.00613392	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.0067747350000000005	0.001195475	0.000501187	0.00249007	0.00641982	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.007104001	0.001239855	0.000524807	0.00260819	0.00671894	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.007448484	0.0012852060000000001	0.000549541	0.00273195	0.00703189	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.007808884999999999	0.0013315082	0.00057544	0.00286163	0.00735929	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.00818594	0.0013787316	0.00060256	0.0029975	0.00770181	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.008580389	0.0014268461	0.000630957	0.00313988	0.00806015	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.008993041	0.0014758019	0.000660693	0.00328908	0.00843501	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.009424733	0.0015255789	0.000691831	0.00344542	0.00882717	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.009876296000000001	0.0015761172	0.000724436	0.00360927	0.00923741	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.010348746	0.0016273668000000002	0.000758578	0.00378097	0.00966656	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.010842963	0.0016792778000000001	0.000794328	0.00396093	0.0101155	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.011359945	0.0017317902999999999	0.000831764	0.00414954	0.0105851	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.01190069	0.0017848341	0.000870964	0.00434723	0.0110764	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.012466396000000001	0.0018383495	0.000912011	0.00455444	0.0115903	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.013058161	0.0018922465	0.000954993	0.00477165	0.0121278	10	0.001
10	10	0	5e-06	0.4	3.73654e-06	0.013677284	0.0019464650999999997	0.001	0.00499934	0.0126902	10	0.001

10	10	0	5e-06	0.4	3.91406e-06	-0.00012048599999999997	-2.74277e-05	1e-05	4.93817e-05	0.0001297	10	0.001
10	10	0	5e-06	0.4	3.91406e-06	-0.000114972	-2.6164499999999997e-05	1.04713e-05	5.17093e-05	0.00013581	10	0.001
10	10	0	5e-06	0.4	3.91406e-06	-0.00010910000000000002	-2.4820099999999996e-05	1.09648e-05	5.41466e-05	0.000142209	10	0.001
10	10	0	5e-06	0.4	3.91406e-06	-0.00010285299999999997	-2.33911e-05	1.14815e-05	5.66988e-05	0.000148909	10	0.001
10	10	0	5e-06	0.4	3.91406e-06	-9.621799999999999e-05	-2.1874599999999996e-05	1.20226e-05	5.93713e-05	0.000155924	10	0.001
10	10	0	5e-06	0.4	3.91406e-06	-8.918000000000001e-05	-2.02671e-05	1.25893e-05	6.21698e-05	0.00016327	10	0.001
10	10	0	5e-06	0.4	3.91406e-06	-8.172100000000001e-05	-1.8565199999999996e-05	1.31826e-05	6.51003e-05	0.000170962	10	0.001
10	10	0	5e-06	0.4	3.91406e-06	-7.382700000000002e-05	-1.6765299999999993e-05	1.38038e-05	6.81689e-05	0.000179016	10	0.001
